scenario,region,type,*,year,value
SSP2_BaU_NoCC,ZAF,Emi_CO2_AFO,Mt CO2/yr,2100,2.188606806186775
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2005,-2.5320404582101794
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2010,2.1688934807861484
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2015,22.50376736906836
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2020,5.208783053953301
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2025,8.552329523869153
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2030,14.822686522657902
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2040,13.984262644070547
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2050,7.83253962556379
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2060,5.883393651906636
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2070,4.746203406740111
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2080,3.7915031800420937
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2090,-0.3903433160656766
SSP2_BaU_NoCC,SSD,Emi_CO2_AFO,Mt CO2/yr,2100,0.9096301769775961
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2005,-20.903427359263866
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2010,-6.472395974989711
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2015,2.680734563590363
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2020,6.544495828291286
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2025,-23.51031518992903
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2030,6.391706531267431
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2040,-21.739360931385885
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2050,-20.6594651997315
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2060,-22.276583303554624
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2070,-23.865373520088646
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2080,-26.679377567418925
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2090,-26.505375952660142
SSP2_BaU_NoCC,ESP,Emi_CO2_AFO,Mt CO2/yr,2100,-26.258328568036283
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2005,-4.844976325622561
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2010,-3.6453231417322263
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2015,-4.90201246978623
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2020,0.19086411721804186
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2025,-4.784064358963358
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2030,2.455280238189882
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2040,1.434041811812441
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2050,2.0516696788315105
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2060,3.200691427042857
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2070,1.1146750591620163
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2080,0.08130974913685662
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2090,-0.31729199016399834
SSP2_BaU_NoCC,LKA,Emi_CO2_AFO,Mt CO2/yr,2100,-0.5149120517160304
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2010,1.211154248935514e-07
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2025,-3.2373142915749094e-09
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2050,2.9759729921166607e-05
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2060,6.141167193987078e-05
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2070,4.653339587673338e-05
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2080,2.7596866880759316e-05
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2090,5.437914285595015e-05
SSP2_BaU_NoCC,KNA,Emi_CO2_AFO,Mt CO2/yr,2100,7.872801279145008e-05
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2010,1.95526297346134e-07
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2015,1.1969768517363857e-09
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2030,9.526017762222686e-19
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2040,4.763008881111343e-19
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2050,9.256316565081701e-05
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2060,0.00019116886618896942
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2070,0.000144749771141067
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2080,8.542138743086748e-05
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2090,0.00016864616379271414
SSP2_BaU_NoCC,LCA,Emi_CO2_AFO,Mt CO2/yr,2100,0.00024473211246581796
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2010,6.467661686421448e-08
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2015,4.783394494881305e-19
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2025,4.783394494881305e-19
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2030,4.783394494881305e-19
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2040,2.3916972474406526e-19
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2050,3.584670945808329e-05
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2060,7.390127538407417e-05
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2070,5.5977846755588426e-05
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2080,3.309104551012519e-05
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2090,6.507556486236665e-05
SSP2_BaU_NoCC,VCT,Emi_CO2_AFO,Mt CO2/yr,2100,9.430274319381228e-05
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2005,-0.6711433476202157
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2010,-1.256668812495615
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2015,3.602474027202536
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2020,0.8470052015845528
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2025,-0.6571920129334483
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2030,4.047771634094106
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2040,1.4640838694158145
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2050,1.182046341609725
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2060,1.2288756087308301
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2070,4.027418541986837
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2080,2.8450801819466913
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2090,3.2144696115424214
SSP2_BaU_NoCC,SDN,Emi_CO2_AFO,Mt CO2/yr,2100,4.629664388630079
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2005,-1.4617349354049392
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2010,-1.4620791708894156
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2015,3.900068129338692
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2020,-0.6667316157104858
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2025,-1.3071501953817337
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2030,-0.584664405024476
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2040,-0.4756852801595738
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2050,-0.506322724394989
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2060,-0.517068090758539
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2070,-1.1557071205246683
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2080,-1.1785022822817353
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2090,-1.1378409170613124
SSP2_BaU_NoCC,SUR,Emi_CO2_AFO,Mt CO2/yr,2100,-1.1622465110401923
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2005,-52.59069779703869
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2010,-52.5869966381629
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2015,-53.58116221012473
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2020,-49.002700137731196
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2025,-54.44541849470882
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2030,-48.4776216721519
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2040,-54.039528778971146
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2050,-53.39202614985429
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2060,-52.18686359580756
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2070,-52.444747338462626
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2080,-52.66028156993224
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2090,-52.9107798082183
SSP2_BaU_NoCC,SWE,Emi_CO2_AFO,Mt CO2/yr,2100,-54.02331863892852
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2005,-5.858516128533614
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2010,26.26597828592383
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2015,-3.463579892493044
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2020,6.886816732388485
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2025,-4.535429888821522
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2030,10.393581398536288
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2040,-3.986108289160887
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2050,-4.4047331807824115
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2060,-4.360768722807674
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2070,-4.279357374373592
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2080,-4.1814843905941315
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2090,-3.3548434597649224
SSP2_BaU_NoCC,CHE,Emi_CO2_AFO,Mt CO2/yr,2100,-2.2687783900444964
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2005,-2.8989176365361033
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2010,-2.491478384895476
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2015,-3.0967636352327714
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2020,1.172181004270577
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2025,-3.6214382300618215
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2030,1.660221476256774
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2040,-0.6949328880804169
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2050,-0.7790137114981082
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2060,-1.2471700706376068
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2070,-1.3845302677645204
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2080,-0.9996171236630883
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2090,-1.166579775633096
SSP2_BaU_NoCC,SYR,Emi_CO2_AFO,Mt CO2/yr,2100,-0.9979091983468518
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2005,-0.11546270013735277
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2010,0.05505098887033752
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2015,0.24358977850476404
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2020,0.5094132170486784
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2025,-0.050535252651704166
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2030,0.16121867982156213
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2040,-0.047535850490826426
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2050,0.14051863629383157
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2060,0.08183049807267753
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2070,-0.038220047172064536
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2080,-0.13114863711408292
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2090,-0.23376251982952612
SSP2_BaU_NoCC,TJK,Emi_CO2_AFO,Mt CO2/yr,2100,-0.08395187662789927
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2005,-34.91310241435043
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2010,1.0087081885030642
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2015,165.73137970047839
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2020,21.197358381782543
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2025,55.564036412005834
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2030,153.10029098783406
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2040,131.65497593540846
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2050,66.17064023077543
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2060,47.09707656393715
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2070,33.39916625327676
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2080,22.839775380464914
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2090,-12.132052286254032
SSP2_BaU_NoCC,TZA,Emi_CO2_AFO,Mt CO2/yr,2100,-11.297083075422645
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2005,-108.35589919227574
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2010,-34.562014807871535
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2015,-90.98388078971405
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2020,-43.43982010875258
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2025,-94.18532428371374
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2030,-36.0006438702906
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2040,-86.16898594934815
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2050,-90.39776430615976
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2060,-91.69250723468612
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2070,-91.44938492358003
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2080,-88.4105103605207
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2090,-87.56011120992878
SSP2_BaU_NoCC,THA,Emi_CO2_AFO,Mt CO2/yr,2100,-88.19473493547345
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2005,-4.146222472812424
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2010,-4.149229569312221
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2015,-4.337393956148782
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2020,-0.11450626345214143
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2025,-4.213357732823665
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2030,0.3757917420991497
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2040,-3.596953094904142
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2050,-3.61000612370409
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2060,-3.2202681522127143
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2070,-2.958209628916679
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2080,-2.4875101478249872
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2090,-2.833063239403847
SSP2_BaU_NoCC,TLS,Emi_CO2_AFO,Mt CO2/yr,2100,-3.5726467523211336
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2005,-2.0019772345036024
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2010,-0.7452147852334077
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2015,-0.22246616608076009
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2020,1.5322888044631635
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2025,-0.6341295181525111
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2030,6.057990828455999
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2040,2.9156050206912365
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2050,0.9563385573287042
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2060,0.5655171252304034
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2070,0.3416439971811276
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2080,0.3085184501587399
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2090,-0.7484812650890127
SSP2_BaU_NoCC,TGO,Emi_CO2_AFO,Mt CO2/yr,2100,-0.6796038949498496
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2010,-0.010561328497917744
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2015,-0.010560961425666655
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2020,-0.010560961425666657
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2025,-0.010374220842488607
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2030,0.006895251714817768
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2040,-0.013633308891853742
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2050,-0.0017882895313232477
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2060,-0.0008928397250703346
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2070,-0.0005422203914493582
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2080,0.00033231455305720794
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2090,0.002368042539387065
SSP2_BaU_NoCC,TON,Emi_CO2_AFO,Mt CO2/yr,2100,7.397394667217495e-05
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2005,-0.48387191125699375
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2010,-0.48618327804824757
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2015,-0.5368395636030499
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2020,2.057577435296634
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2025,-0.5395745243021655
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2030,2.810341123540028
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2040,-0.09376911372770919
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2050,0.16239036086137387
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2060,0.7238048632271978
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2070,0.2560350755032014
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2080,0.6514932130811952
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2090,1.0594791542681066
SSP2_BaU_NoCC,TTO,Emi_CO2_AFO,Mt CO2/yr,2100,0.8163631835706532
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2005,-1.5544893905330386
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2010,-1.6418087647519488
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2015,-2.1221387673209575
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2020,-1.9726904171014044
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2025,-1.8360585864107763
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2030,2.3752903982439917
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2040,1.7354956455488222
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2050,3.9053638633826484
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2060,-0.694443213840373
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2070,-0.7199581713329507
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2080,-0.3907021449432665
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2090,-0.06183762201478804
SSP2_BaU_NoCC,TUN,Emi_CO2_AFO,Mt CO2/yr,2100,-0.583712642937595
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2005,-6.240951299666495
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2010,15.250444265651794
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2015,-3.9663613048916964
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2020,3.5931732531132363
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2025,-4.264188591184558
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2030,9.355157755421551
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2040,5.640480571435841
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2050,-2.6307496180950443
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2060,-2.548756123929193
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2070,-2.7504143201798983
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2080,-3.524168218365198
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2090,-2.7094078871654563
SSP2_BaU_NoCC,TUR,Emi_CO2_AFO,Mt CO2/yr,2100,-3.296612866510691
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2010,0.2556324798003721
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2015,0.9930913836732077
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2020,-0.7479435366924351
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2025,-0.3169517955917476
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2030,-0.4822408780181956
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2040,1.198784150213452
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2050,2.030574081441515
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2060,1.6732976252484935
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2070,1.1687599758898346
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2080,0.6785686027750305
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2090,-0.0026890810356642414
SSP2_BaU_NoCC,TKM,Emi_CO2_AFO,Mt CO2/yr,2100,0.9000852850588253
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2005,-1.4454442494900623
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2010,0.8357099941458039
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2015,30.610568711294768
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2020,3.5016553806083897
SSP2_BaU_NoCC,UGA,Emi_CO2_AFO,Mt CO2/yr,2025,5.540637921685235
