scenario,year,region,type,value
SSP2_BaU_NoCC,2095,R5ASIA,GRASS,222902.0104668333
SSP2_BaU_NoCC,2095,R5ASIA,URB,14931.307018096923
SSP2_BaU_NoCC,2095,R5OECD90+EU,OTH,335104.108
SSP2_BaU_NoCC,2095,R5OECD90+EU,CROP,307719.86269307643
SSP2_BaU_NoCC,2095,R5OECD90+EU,CROP_FLW,173606.10674217984
SSP2_BaU_NoCC,2095,R5OECD90+EU,PRM_FRS,804339.0899866327
SSP2_BaU_NoCC,2095,R5OECD90+EU,MNG_FRS,120418.35128117292
SSP2_BaU_NoCC,2095,R5OECD90+EU,BIOCROP,85108.84667339946
SSP2_BaU_NoCC,2095,R5OECD90+EU,GRAZING,736226.1721243836
SSP2_BaU_NoCC,2095,R5OECD90+EU,GRASS,638099.9183853808
SSP2_BaU_NoCC,2095,R5OECD90+EU,URB,26093.062746918204
SSP2_BaU_NoCC,2095,R5REF,OTH,253974.9918984375
SSP2_BaU_NoCC,2095,R5REF,CROP,62523.96997408503
SSP2_BaU_NoCC,2095,R5REF,CROP_FLW,83868.68455882568
SSP2_BaU_NoCC,2095,R5REF,PRM_FRS,866495.1818759796
SSP2_BaU_NoCC,2095,R5REF,MNG_FRS,20868.624474133125
SSP2_BaU_NoCC,2095,R5REF,BIOCROP,14542.675725096347
SSP2_BaU_NoCC,2095,R5REF,GRAZING,373011.8609988294
SSP2_BaU_NoCC,2095,R5REF,GRASS,183986.8846268136
SSP2_BaU_NoCC,2095,R5REF,URB,5880.5270887603765
SSP2_BaU_NoCC,2095,R5MAF,OTH,1137323.0343437498
SSP2_BaU_NoCC,2095,R5MAF,CROP,671307.9292922961
SSP2_BaU_NoCC,2095,R5MAF,CROP_FLW,7382.892993616114
SSP2_BaU_NoCC,2095,R5MAF,PRM_FRS,288429.65053196385
SSP2_BaU_NoCC,2095,R5MAF,MNG_FRS,22725.523861511516
SSP2_BaU_NoCC,2095,R5MAF,BIOCROP,26322.329529641574
SSP2_BaU_NoCC,2095,R5MAF,GRAZING,1405161.3269087642
SSP2_BaU_NoCC,2095,R5MAF,GRASS,428185.3838466334
SSP2_BaU_NoCC,2095,R5MAF,URB,5952.48283633995
SSP2_BaU_NoCC,2095,R5LAM,OTH,72183.21731250001
SSP2_BaU_NoCC,2095,R5LAM,CROP,142289.32225402156
SSP2_BaU_NoCC,2095,R5LAM,CROP_FLW,20587.112457446554
SSP2_BaU_NoCC,2095,R5LAM,PRM_FRS,815286.263325418
SSP2_BaU_NoCC,2095,R5LAM,MNG_FRS,13609.129846779755
SSP2_BaU_NoCC,2095,R5LAM,BIOCROP,17057.040829215883
SSP2_BaU_NoCC,2095,R5LAM,GRAZING,702596.873874797
SSP2_BaU_NoCC,2095,R5LAM,GRASS,342870.570585193
SSP2_BaU_NoCC,2095,R5LAM,URB,8636.873675798419
SSP2_BaU_NoCC,2100,USA,OTH,33613.452
SSP2_BaU_NoCC,2100,USA,CROP,123814.55650631161
SSP2_BaU_NoCC,2100,USA,CROP_FLW,74939.53890439258
SSP2_BaU_NoCC,2100,USA,PRM_FRS,227790.21021720365
SSP2_BaU_NoCC,2100,USA,MNG_FRS,39113.12668777722
SSP2_BaU_NoCC,2100,USA,BIOCROP,33095.00034701337
SSP2_BaU_NoCC,2100,USA,GRAZING,238221.27796628347
SSP2_BaU_NoCC,2100,USA,GRASS,97178.19825483418
SSP2_BaU_NoCC,2100,USA,URB,11695.345311309815
SSP2_BaU_NoCC,2100,XE25,OTH,3206.0
SSP2_BaU_NoCC,2100,XE25,CROP,57292.52158246757
SSP2_BaU_NoCC,2100,XE25,CROP_FLW,25900.944303487693
SSP2_BaU_NoCC,2100,XE25,PRM_FRS,103503.91266519163
SSP2_BaU_NoCC,2100,XE25,MNG_FRS,34530.23388590819
SSP2_BaU_NoCC,2100,XE25,BIOCROP,29859.654597006822
SSP2_BaU_NoCC,2100,XE25,GRAZING,60740.4122532085
SSP2_BaU_NoCC,2100,XE25,GRASS,31876.588768475664
SSP2_BaU_NoCC,2100,XE25,URB,9106.496241195679
SSP2_BaU_NoCC,2100,XER,OTH,13232.0
SSP2_BaU_NoCC,2100,XER,CROP,27227.19472097736
SSP2_BaU_NoCC,2100,XER,CROP_FLW,7334.958336476939
SSP2_BaU_NoCC,2100,XER,PRM_FRS,31617.162768482394
SSP2_BaU_NoCC,2100,XER,MNG_FRS,2904.7188941206764
SSP2_BaU_NoCC,2100,XER,BIOCROP,6833.059408831984
SSP2_BaU_NoCC,2100,XER,GRAZING,16693.36614447102
SSP2_BaU_NoCC,2100,XER,GRASS,6507.651488029152
SSP2_BaU_NoCC,2100,XER,URB,1090.242361709595
SSP2_BaU_NoCC,2100,TUR,CROP,24846.14661977085
SSP2_BaU_NoCC,2100,TUR,CROP_FLW,4755.501405387387
SSP2_BaU_NoCC,2100,TUR,PRM_FRS,7535.570327305893
SSP2_BaU_NoCC,2100,TUR,MNG_FRS,670.3960661526653
SSP2_BaU_NoCC,2100,TUR,BIOCROP,1723.1430055112555
SSP2_BaU_NoCC,2100,TUR,GRAZING,14471.21561263841
SSP2_BaU_NoCC,2100,TUR,GRASS,21336.81837181477
SSP2_BaU_NoCC,2100,TUR,URB,821.3799714660644
SSP2_BaU_NoCC,2100,XOC,OTH,1467.0
SSP2_BaU_NoCC,2100,XOC,CROP,34568.68130576171
SSP2_BaU_NoCC,2100,XOC,CROP_FLW,36126.85256271674
SSP2_BaU_NoCC,2100,XOC,PRM_FRS,153495.25309048718
SSP2_BaU_NoCC,2100,XOC,MNG_FRS,3505.80367937873
SSP2_BaU_NoCC,2100,XOC,BIOCROP,5566.89736672807
SSP2_BaU_NoCC,2100,XOC,GRAZING,392210.9245394834
SSP2_BaU_NoCC,2100,XOC,GRASS,473019.7729393791
SSP2_BaU_NoCC,2100,XOC,URB,883.3264156804086
SSP2_BaU_NoCC,2100,CHN,OTH,239998.39534375
SSP2_BaU_NoCC,2100,CHN,CROP,46892.17254127214
SSP2_BaU_NoCC,2100,CHN,PRM_FRS,248550.51168620016
SSP2_BaU_NoCC,2100,CHN,MNG_FRS,6842.266433587261
SSP2_BaU_NoCC,2100,CHN,BIOCROP,29237.37377407333
SSP2_BaU_NoCC,2100,CHN,GRAZING,386274.5876229705
SSP2_BaU_NoCC,2100,CHN,GRASS,104814.8674801446
SSP2_BaU_NoCC,2100,CHN,URB,8006.078889526368
SSP2_BaU_NoCC,2100,IND,OTH,13430.3702109375
SSP2_BaU_NoCC,2100,IND,CROP,177641.00846999104
SSP2_BaU_NoCC,2100,IND,PRM_FRS,29439.465677195716
SSP2_BaU_NoCC,2100,IND,MNG_FRS,8931.515315440462
SSP2_BaU_NoCC,2100,IND,BIOCROP,17785.28125566803
SSP2_BaU_NoCC,2100,IND,GRAZING,8814.791199530568
SSP2_BaU_NoCC,2100,IND,GRASS,17406.046714122942
SSP2_BaU_NoCC,2100,IND,URB,3026.2728974914553
SSP2_BaU_NoCC,2100,JPN,CROP,1426.1000719525218
SSP2_BaU_NoCC,2100,JPN,CROP_FLW,1079.5502868905303
SSP2_BaU_NoCC,2100,JPN,PRM_FRS,24895.458577274174
SSP2_BaU_NoCC,2100,JPN,MNG_FRS,852.0410116613732
SSP2_BaU_NoCC,2100,JPN,BIOCROP,237.42164525827977
SSP2_BaU_NoCC,2100,JPN,GRAZING,52.53528322456411
SSP2_BaU_NoCC,2100,JPN,GRASS,818.2188733640203
SSP2_BaU_NoCC,2100,JPN,URB,1710.2899680175783
SSP2_BaU_NoCC,2100,XSE,OTH,14506.901
SSP2_BaU_NoCC,2100,XSE,CROP,66927.03034482071
SSP2_BaU_NoCC,2100,XSE,CROP_FLW,11776.387849742323
SSP2_BaU_NoCC,2100,XSE,PRM_FRS,220411.71464015465
SSP2_BaU_NoCC,2100,XSE,MNG_FRS,5028.207173416046
SSP2_BaU_NoCC,2100,XSE,BIOCROP,16467.805482887034
SSP2_BaU_NoCC,2100,XSE,GRAZING,140881.90571890984
SSP2_BaU_NoCC,2100,XSE,GRASS,72772.23479791897
SSP2_BaU_NoCC,2100,XSE,URB,3032.1656320037837
SSP2_BaU_NoCC,2100,XSA,OTH,44675.7545
SSP2_BaU_NoCC,2100,XSA,CROP,52977.52897795742
SSP2_BaU_NoCC,2100,XSA,CROP_FLW,1821.4506271027049
SSP2_BaU_NoCC,2100,XSA,PRM_FRS,5228.304738674683
SSP2_BaU_NoCC,2100,XSA,MNG_FRS,2960.5160241472977
SSP2_BaU_NoCC,2100,XSA,BIOCROP,2723.543906564341
SSP2_BaU_NoCC,2100,XSA,GRAZING,45214.39331715533
SSP2_BaU_NoCC,2100,XSA,GRASS,28137.183836174227
SSP2_BaU_NoCC,2100,XSA,URB,866.7895990753174
SSP2_BaU_NoCC,2100,CAN,OTH,283585.656
SSP2_BaU_NoCC,2100,CAN,CROP,35546.78713708389
SSP2_BaU_NoCC,2100,CAN,CROP_FLW,24173.57014365909
SSP2_BaU_NoCC,2100,CAN,PRM_FRS,262409.8972582911
SSP2_BaU_NoCC,2100,CAN,MNG_FRS,33180.69954930511
SSP2_BaU_NoCC,2100,CAN,BIOCROP,7499.468161198425
SSP2_BaU_NoCC,2100,CAN,GRAZING,15487.267449321504
SSP2_BaU_NoCC,2100,CAN,GRASS,7052.066844273597
SSP2_BaU_NoCC,2100,CAN,URB,785.9824775390625
SSP2_BaU_NoCC,2100,BRA,CROP,64085.88997636343
SSP2_BaU_NoCC,2100,BRA,CROP_FLW,1625.9571063786761
SSP2_BaU_NoCC,2100,BRA,PRM_FRS,412090.1491601193
SSP2_BaU_NoCC,2100,BRA,MNG_FRS,2939.2454722522725
SSP2_BaU_NoCC,2100,BRA,BIOCROP,12593.12998037633
SSP2_BaU_NoCC,2100,BRA,GRAZING,286143.77957879467
SSP2_BaU_NoCC,2100,BRA,GRASS,121036.41717943
SSP2_BaU_NoCC,2100,BRA,URB,3742.538360931397
SSP2_BaU_NoCC,2100,XLM,OTH,72183.21731250001
SSP2_BaU_NoCC,2100,XLM,CROP,76211.62424342311
SSP2_BaU_NoCC,2100,XLM,CROP_FLW,18493.08965156571
SSP2_BaU_NoCC,2100,XLM,PRM_FRS,400993.95688350213
SSP2_BaU_NoCC,2100,XLM,MNG_FRS,9890.047914172741
SSP2_BaU_NoCC,2100,XLM,BIOCROP,5785.739895172017
SSP2_BaU_NoCC,2100,XLM,GRAZING,426660.35595133074
SSP2_BaU_NoCC,2100,XLM,GRASS,215746.93017999144
SSP2_BaU_NoCC,2100,XLM,URB,4894.335314867021
SSP2_BaU_NoCC,2100,CIS,OTH,253974.9918984375
SSP2_BaU_NoCC,2100,CIS,CROP,60411.914319611584
SSP2_BaU_NoCC,2100,CIS,CROP_FLW,83297.67040356707
SSP2_BaU_NoCC,2100,CIS,PRM_FRS,870535.636627253
SSP2_BaU_NoCC,2100,CIS,MNG_FRS,19473.682019797336
SSP2_BaU_NoCC,2100,CIS,BIOCROP,14739.9151106186
SSP2_BaU_NoCC,2100,CIS,GRAZING,373500.28877689556
SSP2_BaU_NoCC,2100,CIS,GRASS,183338.7749760195
SSP2_BaU_NoCC,2100,CIS,URB,5880.5270887603765
SSP2_BaU_NoCC,2100,XME,OTH,281021.7655625
SSP2_BaU_NoCC,2100,XME,CROP,42421.830021557675
SSP2_BaU_NoCC,2100,XME,CROP_FLW,1187.195026353688
SSP2_BaU_NoCC,2100,XME,PRM_FRS,5665.264171363863
SSP2_BaU_NoCC,2100,XME,MNG_FRS,431.30859835487405
SSP2_BaU_NoCC,2100,XME,BIOCROP,9920.553393800446
SSP2_BaU_NoCC,2100,XME,GRAZING,276312.0072531331
SSP2_BaU_NoCC,2100,XME,GRASS,61056.11289151893
SSP2_BaU_NoCC,2100,XME,URB,2128.071955810547
SSP2_BaU_NoCC,2100,XNF,OTH,456890.6350624999
SSP2_BaU_NoCC,2100,XNF,CROP,34134.95287435296
SSP2_BaU_NoCC,2100,XNF,CROP_FLW,489.9391261850118
SSP2_BaU_NoCC,2100,XNF,PRM_FRS,1539.1304019755
SSP2_BaU_NoCC,2100,XNF,MNG_FRS,42.01959189071436
SSP2_BaU_NoCC,2100,XNF,BIOCROP,2186.1742494871005
SSP2_BaU_NoCC,2100,XNF,GRAZING,75860.76933691691
SSP2_BaU_NoCC,2100,XNF,GRASS,994.9818602582933
SSP2_BaU_NoCC,2100,XNF,URB,927.4797019042969
SSP2_BaU_NoCC,2100,XAF,OTH,399410.63371875
SSP2_BaU_NoCC,2100,XAF,CROP,604873.1805868782
SSP2_BaU_NoCC,2100,XAF,CROP_FLW,5237.940838516957
SSP2_BaU_NoCC,2100,XAF,PRM_FRS,274753.2748725611
SSP2_BaU_NoCC,2100,XAF,MNG_FRS,21488.75862097116
SSP2_BaU_NoCC,2100,XAF,BIOCROP,15822.860954534724
SSP2_BaU_NoCC,2100,XAF,GRAZING,1060892.6385238774
SSP2_BaU_NoCC,2100,XAF,GRASS,354204.1437699376
SSP2_BaU_NoCC,2100,XAF,URB,2896.931178625107
SSP2_BaU_NoCC,2100,ASIA2,OTH,312611.42105468747
SSP2_BaU_NoCC,2100,ASIA2,CROP,345863.84040599386
SSP2_BaU_NoCC,2100,ASIA2,CROP_FLW,14677.388763735558
SSP2_BaU_NoCC,2100,ASIA2,PRM_FRS,528525.4553194994
SSP2_BaU_NoCC,2100,ASIA2,MNG_FRS,24614.54595825244
SSP2_BaU_NoCC,2100,ASIA2,BIOCROP,66451.42606445102
SSP2_BaU_NoCC,2100,ASIA2,GRAZING,581238.2131417908
SSP2_BaU_NoCC,2100,ASIA2,GRASS,223948.55170172476
SSP2_BaU_NoCC,2100,ASIA2,URB,16641.596986114502
SSP2_BaU_NoCC,2100,World,OTH,2111196.772609375
SSP2_BaU_NoCC,2100,World,CROP,1531299.1203005537
SSP2_BaU_NoCC,2100,World,CROP_FLW,298240.54657242313
SSP2_BaU_NoCC,2100,World,PRM_FRS,3280454.8737632358
SSP2_BaU_NoCC,2100,World,MNG_FRS,192784.58693833405
SSP2_BaU_NoCC,2100,World,BIOCROP,212077.02253473017
SSP2_BaU_NoCC,2100,World,GRAZING,3818432.5165281454
SSP2_BaU_NoCC,2100,World,GRASS,1797297.009225687
SSP2_BaU_NoCC,2100,World,URB,61494.25336591386
SSP2_BaU_NoCC,2100,Non-OECD,OTH,1776092.664609375
SSP2_BaU_NoCC,2100,Non-OECD,CROP,1226577.1323562283
SSP2_BaU_NoCC,2100,Non-OECD,CROP_FLW,123929.63062941213
SSP2_BaU_NoCC,2100,Non-OECD,PRM_FRS,2469207.408859
SSP2_BaU_NoCC,2100,Non-OECD,MNG_FRS,78027.56716403016
SSP2_BaU_NoCC,2100,Non-OECD,BIOCROP,127262.37800318196
SSP2_BaU_NoCC,2100,Non-OECD,GRAZING,3080555.517279515
SSP2_BaU_NoCC,2100,Non-OECD,GRASS,1159507.6936855165
SSP2_BaU_NoCC,2100,Non-OECD,URB,35401.19061899567
SSP2_BaU_NoCC,2100,Industrial,OTH,321872.108
SSP2_BaU_NoCC,2100,Industrial,CROP,252648.6466035773
SSP2_BaU_NoCC,2100,Industrial,CROP_FLW,162220.45620114665
SSP2_BaU_NoCC,2100,Industrial,PRM_FRS,772094.7318084477
SSP2_BaU_NoCC,2100,Industrial,MNG_FRS,111181.90481403063
SSP2_BaU_NoCC,2100,Industrial,BIOCROP,76258.44211720496
SSP2_BaU_NoCC,2100,Industrial,GRAZING,706712.4174915213
SSP2_BaU_NoCC,2100,Industrial,GRASS,609944.8456803266
SSP2_BaU_NoCC,2100,Industrial,URB,24181.440413742544
SSP2_BaU_NoCC,2100,Transition,OTH,520635.75745312497
SSP2_BaU_NoCC,2100,Transition,CROP,401104.3266479864
SSP2_BaU_NoCC,2100,Transition,CROP_FLW,97014.08725181007
SSP2_BaU_NoCC,2100,Transition,PRM_FRS,1599768.4962465563
SSP2_BaU_NoCC,2100,Transition,MNG_FRS,41761.824201350675
SSP2_BaU_NoCC,2100,Transition,BIOCROP,82911.90253507953
SSP2_BaU_NoCC,2100,Transition,GRAZING,1085898.0289353007
SSP2_BaU_NoCC,2100,Transition,GRASS,454440.57620956097
SSP2_BaU_NoCC,2100,Transition,URB,22567.039569885255
SSP2_BaU_NoCC,2100,Developing,OTH,1268688.90715625
SSP2_BaU_NoCC,2100,Developing,CROP,877546.1470489901
SSP2_BaU_NoCC,2100,Developing,CROP_FLW,39006.0031194664
SSP2_BaU_NoCC,2100,Developing,PRM_FRS,908591.645708232
SSP2_BaU_NoCC,2100,Developing,MNG_FRS,39840.85792295283
SSP2_BaU_NoCC,2100,Developing,BIOCROP,52906.677882445656
SSP2_BaU_NoCC,2100,Developing,GRAZING,2025822.0701013233
SSP2_BaU_NoCC,2100,Developing,GRASS,732911.5873357995
SSP2_BaU_NoCC,2100,Developing,URB,14745.773382286072
SSP2_BaU_NoCC,2100,R5ASIA,OTH,312611.42105468747
SSP2_BaU_NoCC,2100,R5ASIA,CROP,344437.7403340413
SSP2_BaU_NoCC,2100,R5ASIA,CROP_FLW,13597.838476845027
SSP2_BaU_NoCC,2100,R5ASIA,PRM_FRS,503629.99674222514
SSP2_BaU_NoCC,2100,R5ASIA,MNG_FRS,23762.504946591067
SSP2_BaU_NoCC,2100,R5ASIA,BIOCROP,66214.00441919274
SSP2_BaU_NoCC,2100,R5ASIA,GRAZING,581185.6778585663
SSP2_BaU_NoCC,2100,R5ASIA,GRASS,223130.33282836076
SSP2_BaU_NoCC,2100,R5ASIA,URB,14931.307018096923
SSP2_BaU_NoCC,2100,R5OECD90+EU,OTH,335104.108
SSP2_BaU_NoCC,2100,R5OECD90+EU,CROP,304721.9879443255
SSP2_BaU_NoCC,2100,R5OECD90+EU,CROP_FLW,174310.91594301094
SSP2_BaU_NoCC,2100,R5OECD90+EU,PRM_FRS,811247.4649042361
SSP2_BaU_NoCC,2100,R5OECD90+EU,MNG_FRS,114757.01977430396
SSP2_BaU_NoCC,2100,R5OECD90+EU,BIOCROP,84814.6445315482
SSP2_BaU_NoCC,2100,R5OECD90+EU,GRAZING,737876.9992486307
SSP2_BaU_NoCC,2100,R5OECD90+EU,GRASS,637789.3155401704
SSP2_BaU_NoCC,2100,R5OECD90+EU,URB,26093.062746918204
SSP2_BaU_NoCC,2100,R5REF,OTH,253974.9918984375
SSP2_BaU_NoCC,2100,R5REF,CROP,60411.914319611584
SSP2_BaU_NoCC,2100,R5REF,CROP_FLW,83297.67040356707
SSP2_BaU_NoCC,2100,R5REF,PRM_FRS,870535.636627253
SSP2_BaU_NoCC,2100,R5REF,MNG_FRS,19473.682019797336
SSP2_BaU_NoCC,2100,R5REF,BIOCROP,14739.9151106186
SSP2_BaU_NoCC,2100,R5REF,GRAZING,373500.28877689556
SSP2_BaU_NoCC,2100,R5REF,GRASS,183338.7749760195
SSP2_BaU_NoCC,2100,R5REF,URB,5880.5270887603765
SSP2_BaU_NoCC,2100,R5MAF,OTH,1137323.0343437498
SSP2_BaU_NoCC,2100,R5MAF,CROP,681429.9634827889
SSP2_BaU_NoCC,2100,R5MAF,CROP_FLW,6915.074991055657
SSP2_BaU_NoCC,2100,R5MAF,PRM_FRS,281957.6694459005
SSP2_BaU_NoCC,2100,R5MAF,MNG_FRS,21962.086811216748
SSP2_BaU_NoCC,2100,R5MAF,BIOCROP,27929.588597822272
SSP2_BaU_NoCC,2100,R5MAF,GRAZING,1413065.4151139273
SSP2_BaU_NoCC,2100,R5MAF,GRASS,416255.23852171487
SSP2_BaU_NoCC,2100,R5MAF,URB,5952.48283633995
SSP2_BaU_NoCC,2100,R5LAM,OTH,72183.21731250001
SSP2_BaU_NoCC,2100,R5LAM,CROP,140297.51421978654
SSP2_BaU_NoCC,2100,R5LAM,CROP_FLW,20119.046757944387
SSP2_BaU_NoCC,2100,R5LAM,PRM_FRS,813084.1060436214
SSP2_BaU_NoCC,2100,R5LAM,MNG_FRS,12829.293386425014
SSP2_BaU_NoCC,2100,R5LAM,BIOCROP,18378.86987554835
SSP2_BaU_NoCC,2100,R5LAM,GRAZING,712804.1355301253
SSP2_BaU_NoCC,2100,R5LAM,GRASS,336783.34735942143
SSP2_BaU_NoCC,2100,R5LAM,URB,8636.873675798419
SSP2_500C_CACN_NoCC,base,USA,OTH,33613.452
SSP2_500C_CACN_NoCC,base,USA,URB,11695.345311309815
SSP2_500C_CACN_NoCC,base,XE25,OTH,3206.0
SSP2_500C_CACN_NoCC,base,XE25,URB,9106.496241195679
SSP2_500C_CACN_NoCC,base,XER,OTH,13232.0
SSP2_500C_CACN_NoCC,base,XER,URB,1090.242361709595
SSP2_500C_CACN_NoCC,base,TUR,URB,821.3799714660644
SSP2_500C_CACN_NoCC,base,XOC,OTH,1467.0
SSP2_500C_CACN_NoCC,base,XOC,URB,883.3264156804086
SSP2_500C_CACN_NoCC,base,CHN,OTH,239998.39534375
SSP2_500C_CACN_NoCC,base,CHN,URB,8006.078889526368
SSP2_500C_CACN_NoCC,base,IND,OTH,13430.3702109375
SSP2_500C_CACN_NoCC,base,IND,URB,3026.2728974914553
SSP2_500C_CACN_NoCC,base,JPN,URB,1710.2899680175783
SSP2_500C_CACN_NoCC,base,XSE,OTH,14506.901
SSP2_500C_CACN_NoCC,base,XSE,URB,3032.1656320037837
SSP2_500C_CACN_NoCC,base,XSA,OTH,44675.7545
SSP2_500C_CACN_NoCC,base,XSA,URB,866.7895990753174
SSP2_500C_CACN_NoCC,base,CAN,OTH,283585.656
SSP2_500C_CACN_NoCC,base,CAN,URB,785.9824775390625
SSP2_500C_CACN_NoCC,base,BRA,URB,3742.538360931397
SSP2_500C_CACN_NoCC,base,XLM,OTH,72183.21731250001
SSP2_500C_CACN_NoCC,base,XLM,URB,4894.335314867021
SSP2_500C_CACN_NoCC,base,CIS,OTH,253974.9918984375
SSP2_500C_CACN_NoCC,base,CIS,URB,5880.5270887603765
SSP2_500C_CACN_NoCC,base,XME,OTH,281021.7655625
SSP2_500C_CACN_NoCC,base,XME,URB,2128.071955810547
SSP2_500C_CACN_NoCC,base,XNF,OTH,456890.6350624999
SSP2_500C_CACN_NoCC,base,XNF,URB,927.4797019042969
SSP2_500C_CACN_NoCC,base,XAF,OTH,399410.63371875
SSP2_500C_CACN_NoCC,base,XAF,URB,2896.931178625107
SSP2_500C_CACN_NoCC,base,ASIA2,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,base,ASIA2,URB,16641.596986114502
SSP2_500C_CACN_NoCC,base,World,OTH,2111196.772609375
SSP2_500C_CACN_NoCC,base,World,URB,61494.25336591386
SSP2_500C_CACN_NoCC,base,Non-OECD,OTH,1776092.664609375
SSP2_500C_CACN_NoCC,base,Non-OECD,URB,35401.19061899567
SSP2_500C_CACN_NoCC,base,Industrial,OTH,321872.108
SSP2_500C_CACN_NoCC,base,Industrial,URB,24181.440413742544
SSP2_500C_CACN_NoCC,base,Transition,OTH,520635.75745312497
SSP2_500C_CACN_NoCC,base,Transition,URB,22567.039569885255
SSP2_500C_CACN_NoCC,base,Developing,OTH,1268688.90715625
SSP2_500C_CACN_NoCC,base,Developing,URB,14745.773382286072
SSP2_500C_CACN_NoCC,base,R5ASIA,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,base,R5ASIA,URB,14931.307018096923
SSP2_500C_CACN_NoCC,base,R5OECD90+EU,OTH,335104.108
SSP2_500C_CACN_NoCC,base,R5OECD90+EU,URB,26093.062746918204
SSP2_500C_CACN_NoCC,base,R5REF,OTH,253974.9918984375
SSP2_500C_CACN_NoCC,base,R5REF,URB,5880.5270887603765
SSP2_500C_CACN_NoCC,base,R5MAF,OTH,1137323.0343437498
SSP2_500C_CACN_NoCC,base,R5MAF,URB,5952.48283633995
SSP2_500C_CACN_NoCC,base,R5LAM,OTH,72183.21731250001
SSP2_500C_CACN_NoCC,base,R5LAM,URB,8636.873675798419
SSP2_500C_CACN_NoCC,1970,USA,OTH,33613.452
SSP2_500C_CACN_NoCC,1970,USA,URB,11695.345311309815
SSP2_500C_CACN_NoCC,1970,XE25,OTH,3206.0
SSP2_500C_CACN_NoCC,1970,XE25,URB,9106.496241195679
SSP2_500C_CACN_NoCC,1970,XER,OTH,13232.0
SSP2_500C_CACN_NoCC,1970,XER,URB,1090.242361709595
SSP2_500C_CACN_NoCC,1970,TUR,URB,821.3799714660644
SSP2_500C_CACN_NoCC,1970,XOC,OTH,1467.0
SSP2_500C_CACN_NoCC,1970,XOC,URB,883.3264156804086
SSP2_500C_CACN_NoCC,1970,CHN,OTH,239998.39534375
SSP2_500C_CACN_NoCC,1970,CHN,URB,8006.078889526368
SSP2_500C_CACN_NoCC,1970,IND,OTH,13430.3702109375
SSP2_500C_CACN_NoCC,1970,IND,URB,3026.2728974914553
SSP2_500C_CACN_NoCC,1970,JPN,URB,1710.2899680175783
SSP2_500C_CACN_NoCC,1970,XSE,OTH,14506.901
SSP2_500C_CACN_NoCC,1970,XSE,URB,3032.1656320037837
SSP2_500C_CACN_NoCC,1970,XSA,OTH,44675.7545
SSP2_500C_CACN_NoCC,1970,XSA,URB,866.7895990753174
SSP2_500C_CACN_NoCC,1970,CAN,OTH,283585.656
SSP2_500C_CACN_NoCC,1970,CAN,URB,785.9824775390625
SSP2_500C_CACN_NoCC,1970,BRA,URB,3742.538360931397
SSP2_500C_CACN_NoCC,1970,XLM,OTH,72183.21731250001
SSP2_500C_CACN_NoCC,1970,XLM,URB,4894.335314867021
SSP2_500C_CACN_NoCC,1970,CIS,OTH,253974.9918984375
SSP2_500C_CACN_NoCC,1970,CIS,URB,5880.5270887603765
SSP2_500C_CACN_NoCC,1970,XME,OTH,281021.7655625
SSP2_500C_CACN_NoCC,1970,XME,URB,2128.071955810547
SSP2_500C_CACN_NoCC,1970,XNF,OTH,456890.6350624999
SSP2_500C_CACN_NoCC,1970,XNF,URB,927.4797019042969
SSP2_500C_CACN_NoCC,1970,XAF,OTH,399410.63371875
SSP2_500C_CACN_NoCC,1970,XAF,URB,2896.931178625107
SSP2_500C_CACN_NoCC,1970,ASIA2,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,1970,ASIA2,URB,16641.596986114502
SSP2_500C_CACN_NoCC,1970,World,OTH,2111196.772609375
SSP2_500C_CACN_NoCC,1970,World,URB,61494.25336591386
SSP2_500C_CACN_NoCC,1970,Non-OECD,OTH,1776092.664609375
SSP2_500C_CACN_NoCC,1970,Non-OECD,URB,35401.19061899567
SSP2_500C_CACN_NoCC,1970,Industrial,OTH,321872.108
SSP2_500C_CACN_NoCC,1970,Industrial,URB,24181.440413742544
SSP2_500C_CACN_NoCC,1970,Transition,OTH,520635.75745312497
SSP2_500C_CACN_NoCC,1970,Transition,URB,22567.039569885255
SSP2_500C_CACN_NoCC,1970,Developing,OTH,1268688.90715625
SSP2_500C_CACN_NoCC,1970,Developing,URB,14745.773382286072
SSP2_500C_CACN_NoCC,1970,R5ASIA,OTH,312611.42105468747
SSP2_500C_CACN_NoCC,1970,R5ASIA,URB,14931.307018096923
SSP2_500C_CACN_NoCC,1970,R5OECD90+EU,OTH,335104.108
SSP2_500C_CACN_NoCC,1970,R5OECD90+EU,URB,26093.062746918204
SSP2_500C_CACN_NoCC,1970,R5REF,OTH,253974.9918984375
SSP2_500C_CACN_NoCC,1970,R5REF,URB,5880.5270887603765
SSP2_500C_CACN_NoCC,1970,R5MAF,OTH,1137323.0343437498
SSP2_500C_CACN_NoCC,1970,R5MAF,URB,5952.48283633995
SSP2_500C_CACN_NoCC,1970,R5LAM,OTH,72183.21731250001
SSP2_500C_CACN_NoCC,1970,R5LAM,URB,8636.873675798419
SSP2_500C_CACN_NoCC,1971,USA,OTH,33613.452
SSP2_500C_CACN_NoCC,1971,USA,URB,11695.345311309815
SSP2_500C_CACN_NoCC,1971,XE25,OTH,3206.0
