scenario,region,type,year,value
SSP2_500C_NoCC,CHN,frs,2070,237010.4170039198
SSP2_500C_NoCC,CHN,frs,2080,238520.17097553852
SSP2_500C_NoCC,CHN,frs,2090,242747.40405712702
SSP2_500C_NoCC,CHN,frs,2100,247363.0105412792
SSP2_500C_NoCC,CHN,OSD,2005,23869.06921521067
SSP2_500C_NoCC,CHN,OSD,2010,21825.033678027343
SSP2_500C_NoCC,CHN,OSD,2015,17280.06301547583
SSP2_500C_NoCC,CHN,OSD,2020,18106.609079427864
SSP2_500C_NoCC,CHN,OSD,2025,19289.20258713865
SSP2_500C_NoCC,CHN,OSD,2030,19972.13323477346
SSP2_500C_NoCC,CHN,OSD,2035,20430.95218959471
SSP2_500C_NoCC,CHN,OSD,2040,20727.372890695122
SSP2_500C_NoCC,CHN,OSD,2045,20804.6747270485
SSP2_500C_NoCC,CHN,OSD,2050,20495.169290186564
SSP2_500C_NoCC,CHN,OSD,2060,26087.254095700242
SSP2_500C_NoCC,CHN,OSD,2070,28740.596678351554
SSP2_500C_NoCC,CHN,OSD,2080,28462.936058989137
SSP2_500C_NoCC,CHN,OSD,2090,27059.14627795737
SSP2_500C_NoCC,CHN,OSD,2100,25166.224889280827
SSP2_500C_NoCC,CHN,AFR,2025,1210.3455061620232
SSP2_500C_NoCC,CHN,AFR,2030,2420.6910123240464
SSP2_500C_NoCC,CHN,AFR,2035,2771.9364350822466
SSP2_500C_NoCC,CHN,AFR,2040,3123.181857840447
SSP2_500C_NoCC,CHN,AFR,2045,3350.9134379353313
SSP2_500C_NoCC,CHN,AFR,2050,3578.6450180302163
SSP2_500C_NoCC,CHN,AFR,2060,3884.5176673180176
SSP2_500C_NoCC,CHN,AFR,2070,3886.137344005845
SSP2_500C_NoCC,CHN,AFR,2080,3926.8663860921333
SSP2_500C_NoCC,CHN,AFR,2090,3925.7436552957092
SSP2_500C_NoCC,CHN,AFR,2100,4060.691231113013
SSP2_500C_NoCC,CHN,BIO,2025,3858.4952959016605
SSP2_500C_NoCC,CHN,BIO,2030,6769.509244971711
SSP2_500C_NoCC,CHN,BIO,2035,9650.482765977198
SSP2_500C_NoCC,CHN,BIO,2040,10125.42854050563
SSP2_500C_NoCC,CHN,BIO,2045,10270.583211525067
SSP2_500C_NoCC,CHN,BIO,2050,10610.671464690116
SSP2_500C_NoCC,CHN,BIO,2060,12084.836202683968
SSP2_500C_NoCC,CHN,BIO,2070,12225.243734798229
SSP2_500C_NoCC,CHN,BIO,2080,12121.796067129815
SSP2_500C_NoCC,CHN,BIO,2090,12037.376838083464
SSP2_500C_NoCC,CHN,BIO,2100,11970.41664137149
SSP2_500C_NoCC,CHN,C_B,2005,1232.9019816940681
SSP2_500C_NoCC,CHN,C_B,2010,1474.3996196124892
SSP2_500C_NoCC,CHN,C_B,2015,1112.605558383303
SSP2_500C_NoCC,CHN,C_B,2020,1150.7493553581762
SSP2_500C_NoCC,CHN,C_B,2025,1169.797024664285
SSP2_500C_NoCC,CHN,C_B,2030,1175.398876191176
SSP2_500C_NoCC,CHN,C_B,2035,1157.1148098610493
SSP2_500C_NoCC,CHN,C_B,2040,1108.3247509642704
SSP2_500C_NoCC,CHN,C_B,2045,1036.1647006218418
SSP2_500C_NoCC,CHN,C_B,2050,943.1991239596492
SSP2_500C_NoCC,CHN,C_B,2060,1094.535590905183
SSP2_500C_NoCC,CHN,C_B,2070,1209.9527573603227
SSP2_500C_NoCC,CHN,C_B,2080,1203.8936053907805
SSP2_500C_NoCC,CHN,C_B,2090,1174.6921295706045
SSP2_500C_NoCC,CHN,C_B,2100,1109.5590007368237
SSP2_500C_NoCC,CHN,CL,2005,123099.27562195524
SSP2_500C_NoCC,CHN,CL,2010,129515.10256676665
SSP2_500C_NoCC,CHN,CL,2015,128328.55769044478
SSP2_500C_NoCC,CHN,CL,2020,125056.22478133462
SSP2_500C_NoCC,CHN,CL,2025,131405.83438548894
SSP2_500C_NoCC,CHN,CL,2030,135445.70927636386
SSP2_500C_NoCC,CHN,CL,2035,138134.9720871125
SSP2_500C_NoCC,CHN,CL,2040,137546.14176752928
SSP2_500C_NoCC,CHN,CL,2045,135914.65739229094
SSP2_500C_NoCC,CHN,CL,2050,132131.06429972465
SSP2_500C_NoCC,CHN,CL,2060,142648.98495524123
SSP2_500C_NoCC,CHN,CL,2070,149608.70647197656
SSP2_500C_NoCC,CHN,CL,2080,149055.98980597965
SSP2_500C_NoCC,CHN,CL,2090,144131.22045915658
SSP2_500C_NoCC,CHN,CL,2100,135916.1145433384
SSP2_500C_NoCC,CHN,CROP_FLW,2005,16114.074150771536
SSP2_500C_NoCC,CHN,CROP_FLW,2010,14688.238143410903
SSP2_500C_NoCC,CHN,CROP_FLW,2015,13353.451333991627
SSP2_500C_NoCC,CHN,CROP_FLW,2020,13326.530365065484
SSP2_500C_NoCC,CHN,CROP_FLW,2025,13850.268324715396
SSP2_500C_NoCC,CHN,CROP_FLW,2030,14475.158067056767
SSP2_500C_NoCC,CHN,CROP_FLW,2035,14675.55637205977
SSP2_500C_NoCC,CHN,CROP_FLW,2040,14445.6297725197
SSP2_500C_NoCC,CHN,CROP_FLW,2045,13969.725386254393
SSP2_500C_NoCC,CHN,CROP_FLW,2050,13089.332413437885
SSP2_500C_NoCC,CHN,CROP_FLW,2060,14813.483637543017
SSP2_500C_NoCC,CHN,CROP_FLW,2070,15657.60439878234
SSP2_500C_NoCC,CHN,CROP_FLW,2080,15449.930180676065
SSP2_500C_NoCC,CHN,CROP_FLW,2090,15202.393446399135
SSP2_500C_NoCC,CHN,CROP_FLW,2100,14900.289313023932
SSP2_500C_NoCC,CHN,GL,2005,593282.2442368192
SSP2_500C_NoCC,CHN,GL,2010,209279.34698790562
SSP2_500C_NoCC,CHN,GL,2015,209008.2613751491
SSP2_500C_NoCC,CHN,GL,2020,215662.15899419205
SSP2_500C_NoCC,CHN,GL,2025,227205.38209194536
SSP2_500C_NoCC,CHN,GL,2030,256990.86987162032
SSP2_500C_NoCC,CHN,GL,2035,265827.5311738585
SSP2_500C_NoCC,CHN,GL,2040,260277.96866010423
SSP2_500C_NoCC,CHN,GL,2045,245366.4972257875
SSP2_500C_NoCC,CHN,GL,2050,223066.10241629864
SSP2_500C_NoCC,CHN,GL,2060,252089.90411349531
SSP2_500C_NoCC,CHN,GL,2070,266824.0383143013
SSP2_500C_NoCC,CHN,GL,2080,255676.30438676095
SSP2_500C_NoCC,CHN,GL,2090,252048.32831337678
SSP2_500C_NoCC,CHN,GL,2100,255721.33025479232
SSP2_500C_NoCC,CHN,GRO,2005,27739.22440538497
SSP2_500C_NoCC,CHN,GRO,2010,29578.852579628197
SSP2_500C_NoCC,CHN,GRO,2015,33686.81744797989
SSP2_500C_NoCC,CHN,GRO,2020,29952.37722981438
SSP2_500C_NoCC,CHN,GRO,2025,29716.430115287953
SSP2_500C_NoCC,CHN,GRO,2030,28865.46023798456
SSP2_500C_NoCC,CHN,GRO,2035,27984.710735609704
SSP2_500C_NoCC,CHN,GRO,2040,27403.158806619886
SSP2_500C_NoCC,CHN,GRO,2045,27078.117853638774
SSP2_500C_NoCC,CHN,GRO,2050,26395.295891632068
SSP2_500C_NoCC,CHN,GRO,2060,23682.36704872271
SSP2_500C_NoCC,CHN,GRO,2070,24233.277730796883
SSP2_500C_NoCC,CHN,GRO,2080,25897.693767631416
SSP2_500C_NoCC,CHN,GRO,2090,26750.74550076376
SSP2_500C_NoCC,CHN,GRO,2100,26104.442056626685
SSP2_500C_NoCC,CHN,OL,2005,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2010,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2015,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2020,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2025,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2030,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2035,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2040,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2045,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2050,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2060,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2070,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2080,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2090,11955.818203643203
SSP2_500C_NoCC,CHN,OL,2100,11955.818203643203
SSP2_500C_NoCC,CHN,OTH_A,2005,28682.97425677746
SSP2_500C_NoCC,CHN,OTH_A,2010,35625.77312707826
SSP2_500C_NoCC,CHN,OTH_A,2015,38370.69164795909
SSP2_500C_NoCC,CHN,OTH_A,2020,39497.60890086558
SSP2_500C_NoCC,CHN,OTH_A,2025,40738.76207275174
SSP2_500C_NoCC,CHN,OTH_A,2030,41534.20278942933
SSP2_500C_NoCC,CHN,OTH_A,2035,41921.4174855388
SSP2_500C_NoCC,CHN,OTH_A,2040,41759.92782608592
SSP2_500C_NoCC,CHN,OTH_A,2045,41227.5160625388
SSP2_500C_NoCC,CHN,OTH_A,2050,39772.13262479379
SSP2_500C_NoCC,CHN,OTH_A,2060,41247.33412468008
SSP2_500C_NoCC,CHN,OTH_A,2070,42070.626604303056
SSP2_500C_NoCC,CHN,OTH_A,2080,40562.669929620744
SSP2_500C_NoCC,CHN,OTH_A,2090,37602.36345566579
SSP2_500C_NoCC,CHN,OTH_A,2100,33799.28518884177
SSP2_500C_NoCC,CHN,PAS,2005,389929.8297250545
SSP2_500C_NoCC,CHN,PAS,2010,389929.8297250545
SSP2_500C_NoCC,CHN,PAS,2015,389755.677568735
SSP2_500C_NoCC,CHN,PAS,2020,381473.86005289806
SSP2_500C_NoCC,CHN,PAS,2025,356403.7986425057
SSP2_500C_NoCC,CHN,PAS,2030,310117.9653553475
SSP2_500C_NoCC,CHN,PAS,2035,298227.54517179535
SSP2_500C_NoCC,CHN,PAS,2040,312222.23723120627
SSP2_500C_NoCC,CHN,PAS,2045,343042.9363350397
SSP2_500C_NoCC,CHN,PAS,2050,381801.7668007505
SSP2_500C_NoCC,CHN,PAS,2060,316217.06904223753
SSP2_500C_NoCC,CHN,PAS,2070,276949.11721904966
SSP2_500C_NoCC,CHN,PAS,2080,287099.0847988819
SSP2_500C_NoCC,CHN,PAS,2090,291425.719868297
SSP2_500C_NoCC,CHN,PAS,2100,291217.26978272974
SSP2_500C_NoCC,CHN,PDR,2005,13966.834830160276
SSP2_500C_NoCC,CHN,PDR,2010,14310.202294302162
SSP2_500C_NoCC,CHN,PDR,2015,13385.113896581139
SSP2_500C_NoCC,CHN,PDR,2020,12917.681951792849
SSP2_500C_NoCC,CHN,PDR,2025,12761.0518460715
SSP2_500C_NoCC,CHN,PDR,2030,12716.368080945122
SSP2_500C_NoCC,CHN,PDR,2035,12480.08816846504
SSP2_500C_NoCC,CHN,PDR,2040,12209.107491465611
SSP2_500C_NoCC,CHN,PDR,2045,11856.56885302474
SSP2_500C_NoCC,CHN,PDR,2050,11351.115735983167
SSP2_500C_NoCC,CHN,PDR,2060,14872.375485742446
SSP2_500C_NoCC,CHN,PDR,2070,17153.989892160906
SSP2_500C_NoCC,CHN,PDR,2080,17317.39427933433
SSP2_500C_NoCC,CHN,PDR,2090,16566.36539660397
SSP2_500C_NoCC,CHN,PDR,2100,15510.439641218345
SSP2_500C_NoCC,CHN,SL,2005,4743.147689905484
SSP2_500C_NoCC,CHN,SL,2010,5480.377218526999
SSP2_500C_NoCC,CHN,SL,2015,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2020,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2025,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2030,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2035,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2040,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2045,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2050,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2060,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2070,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2080,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2090,6017.645300454836
SSP2_500C_NoCC,CHN,SL,2100,6017.645300454836
SSP2_500C_NoCC,IND,wht,2005,17096.499635343298
SSP2_500C_NoCC,IND,wht,2010,17206.47013858994
SSP2_500C_NoCC,IND,wht,2015,18781.999731786782
SSP2_500C_NoCC,IND,wht,2020,18902.13214178475
SSP2_500C_NoCC,IND,wht,2025,20082.010180187277
SSP2_500C_NoCC,IND,wht,2030,21284.25384995323
SSP2_500C_NoCC,IND,wht,2035,21607.740651370987
SSP2_500C_NoCC,IND,wht,2040,22127.11432501383
SSP2_500C_NoCC,IND,wht,2045,22526.175044360494
SSP2_500C_NoCC,IND,wht,2050,22350.40257889216
SSP2_500C_NoCC,IND,wht,2060,21699.077286884603
SSP2_500C_NoCC,IND,wht,2070,22046.160824624654
SSP2_500C_NoCC,IND,wht,2080,22135.93081342769
SSP2_500C_NoCC,IND,wht,2090,22059.521711481702
SSP2_500C_NoCC,IND,wht,2100,21498.367189411612
SSP2_500C_NoCC,IND,frs,2005,28594.978674857863
SSP2_500C_NoCC,IND,frs,2010,28614.869136710517
SSP2_500C_NoCC,IND,frs,2015,28624.66543156523
SSP2_500C_NoCC,IND,frs,2020,27770.276775296603
SSP2_500C_NoCC,IND,frs,2025,26980.54754661886
SSP2_500C_NoCC,IND,frs,2030,25434.736437117397
SSP2_500C_NoCC,IND,frs,2035,24769.29965973251
SSP2_500C_NoCC,IND,frs,2040,24211.205806398088
SSP2_500C_NoCC,IND,frs,2045,23300.622280258638
SSP2_500C_NoCC,IND,frs,2050,22735.95054330466
SSP2_500C_NoCC,IND,frs,2060,19925.43881123567
SSP2_500C_NoCC,IND,frs,2070,20011.978483984385
SSP2_500C_NoCC,IND,frs,2080,21047.492186978583
SSP2_500C_NoCC,IND,frs,2090,21344.18427961605
SSP2_500C_NoCC,IND,frs,2100,21668.740609795186
SSP2_500C_NoCC,IND,OSD,2005,33151.26173899747
SSP2_500C_NoCC,IND,OSD,2010,31308.339724060585
SSP2_500C_NoCC,IND,OSD,2015,31897.788701913814
SSP2_500C_NoCC,IND,OSD,2020,32693.751416180603
SSP2_500C_NoCC,IND,OSD,2025,34076.962124164216
SSP2_500C_NoCC,IND,OSD,2030,34672.4381633794
SSP2_500C_NoCC,IND,OSD,2035,34441.64280110836
SSP2_500C_NoCC,IND,OSD,2040,34335.17743584732
SSP2_500C_NoCC,IND,OSD,2045,35014.173566856
SSP2_500C_NoCC,IND,OSD,2050,35568.87413899853
SSP2_500C_NoCC,IND,OSD,2060,37770.969475012724
SSP2_500C_NoCC,IND,OSD,2070,38679.820601420084
SSP2_500C_NoCC,IND,OSD,2080,37730.85553099509
SSP2_500C_NoCC,IND,OSD,2090,37870.384312552655
SSP2_500C_NoCC,IND,OSD,2100,37619.37325369979
SSP2_500C_NoCC,IND,AFR,2025,1865.9227511444965
SSP2_500C_NoCC,IND,AFR,2030,3731.845502288993
SSP2_500C_NoCC,IND,AFR,2035,4265.030235309659
SSP2_500C_NoCC,IND,AFR,2040,4798.214968330324
SSP2_500C_NoCC,IND,AFR,2045,5399.124823737035
SSP2_500C_NoCC,IND,AFR,2050,6000.034679143746
SSP2_500C_NoCC,IND,AFR,2060,6473.409914117244
SSP2_500C_NoCC,IND,AFR,2070,7017.097801681923
SSP2_500C_NoCC,IND,AFR,2080,7571.471078799842
SSP2_500C_NoCC,IND,AFR,2090,7916.467174927047
SSP2_500C_NoCC,IND,AFR,2100,7968.874043780637
SSP2_500C_NoCC,IND,BIO,2025,1896.2937704388637
SSP2_500C_NoCC,IND,BIO,2030,3720.2046389780508
SSP2_500C_NoCC,IND,BIO,2035,6207.026784113891
SSP2_500C_NoCC,IND,BIO,2040,7158.029541801237
SSP2_500C_NoCC,IND,BIO,2045,8186.1106883143075
SSP2_500C_NoCC,IND,BIO,2050,10148.567235825894
SSP2_500C_NoCC,IND,BIO,2060,17061.741990747247
SSP2_500C_NoCC,IND,BIO,2070,17386.12283099581
SSP2_500C_NoCC,IND,BIO,2080,19709.809961225023
SSP2_500C_NoCC,IND,BIO,2090,21877.207393737674
SSP2_500C_NoCC,IND,BIO,2100,24025.77452280861
SSP2_500C_NoCC,IND,C_B,2005,3436.061737410412
SSP2_500C_NoCC,IND,C_B,2010,3655.347629927498
SSP2_500C_NoCC,IND,C_B,2015,4381.979056543611
SSP2_500C_NoCC,IND,C_B,2020,4527.690372208206
SSP2_500C_NoCC,IND,C_B,2025,4587.60554680259
SSP2_500C_NoCC,IND,C_B,2030,4463.888170720787
SSP2_500C_NoCC,IND,C_B,2035,4289.770329064796
SSP2_500C_NoCC,IND,C_B,2040,4154.136319288159
SSP2_500C_NoCC,IND,C_B,2045,4023.3764424733404
SSP2_500C_NoCC,IND,C_B,2050,3927.934518577991
SSP2_500C_NoCC,IND,C_B,2060,5129.4031554906915
SSP2_500C_NoCC,IND,C_B,2070,5277.38669269828
SSP2_500C_NoCC,IND,C_B,2080,4408.162754624886
SSP2_500C_NoCC,IND,C_B,2090,4381.906129881176
SSP2_500C_NoCC,IND,C_B,2100,4297.476716827636
SSP2_500C_NoCC,IND,CL,2005,167652.51780091267
SSP2_500C_NoCC,IND,CL,2010,167217.7599250307
SSP2_500C_NoCC,IND,CL,2015,167394.6268776302
SSP2_500C_NoCC,IND,CL,2020,170258.80585544484
SSP2_500C_NoCC,IND,CL,2025,178439.55724163871
SSP2_500C_NoCC,IND,CL,2030,182264.89640500865
SSP2_500C_NoCC,IND,CL,2035,183903.87095955003
SSP2_500C_NoCC,IND,CL,2040,185370.80007202184
SSP2_500C_NoCC,IND,CL,2045,188858.63785751694
SSP2_500C_NoCC,IND,CL,2050,191782.33866836372
SSP2_500C_NoCC,IND,CL,2060,201787.74244134847
SSP2_500C_NoCC,IND,CL,2070,201644.87398003176
SSP2_500C_NoCC,IND,CL,2080,197281.17048666105
SSP2_500C_NoCC,IND,CL,2090,195934.3010464522
SSP2_500C_NoCC,IND,CL,2100,194423.46665585676
SSP2_500C_NoCC,IND,CROP_FLW,2005,25364.169713388197
SSP2_500C_NoCC,IND,CROP_FLW,2010,26527.147031372533
SSP2_500C_NoCC,IND,CROP_FLW,2015,25869.081707670866
SSP2_500C_NoCC,IND,CROP_FLW,2020,25775.946353388423
SSP2_500C_NoCC,IND,CROP_FLW,2025,26086.093403856616
SSP2_500C_NoCC,IND,CROP_FLW,2030,25628.17529337418
SSP2_500C_NoCC,IND,CROP_FLW,2035,25402.19221121519
SSP2_500C_NoCC,IND,CROP_FLW,2040,25211.06115692337
SSP2_500C_NoCC,IND,CROP_FLW,2045,24969.0655066755
SSP2_500C_NoCC,IND,CROP_FLW,2050,24848.734695420255
SSP2_500C_NoCC,IND,CROP_FLW,2060,24127.226559997307
SSP2_500C_NoCC,IND,CROP_FLW,2070,24065.318085337705
SSP2_500C_NoCC,IND,CROP_FLW,2080,24167.73938535428
SSP2_500C_NoCC,IND,CROP_FLW,2090,24151.261268411457
SSP2_500C_NoCC,IND,CROP_FLW,2100,24172.23482545772
SSP2_500C_NoCC,IND,GL,2005,107165.26729068763
SSP2_500C_NoCC,IND,GL,2010,98231.78319346039
SSP2_500C_NoCC,IND,GL,2015,98731.59515750995
SSP2_500C_NoCC,IND,GL,2020,96039.33174376635
SSP2_500C_NoCC,IND,GL,2025,93203.57764096354
SSP2_500C_NoCC,IND,GL,2030,87138.3674827729
SSP2_500C_NoCC,IND,GL,2035,84441.88484017321
SSP2_500C_NoCC,IND,GL,2040,82086.87790939896
SSP2_500C_NoCC,IND,GL,2045,78543.22071790871
SSP2_500C_NoCC,IND,GL,2050,76607.77463570928
SSP2_500C_NoCC,IND,GL,2060,69126.1804794679
SSP2_500C_NoCC,IND,GL,2070,68791.20189042584
SSP2_500C_NoCC,IND,GL,2080,71612.55075682743
SSP2_500C_NoCC,IND,GL,2090,72436.88777185717
SSP2_500C_NoCC,IND,GL,2100,73618.04669780325
SSP2_500C_NoCC,IND,GRO,2005,28070.001613517896
SSP2_500C_NoCC,IND,GRO,2010,25711.744181548966
SSP2_500C_NoCC,IND,GRO,2015,22492.251284517653
SSP2_500C_NoCC,IND,GRO,2020,22421.79590917931
SSP2_500C_NoCC,IND,GRO,2025,23023.006271967923
SSP2_500C_NoCC,IND,GRO,2030,23332.669880265552
SSP2_500C_NoCC,IND,GRO,2035,22545.520306971994
SSP2_500C_NoCC,IND,GRO,2040,21839.3430249704
SSP2_500C_NoCC,IND,GRO,2045,21865.46371855636
SSP2_500C_NoCC,IND,GRO,2050,21294.12698646314
SSP2_500C_NoCC,IND,GRO,2060,18460.046481132915
SSP2_500C_NoCC,IND,GRO,2070,15330.690396211476
SSP2_500C_NoCC,IND,GRO,2080,14139.324356076915
SSP2_500C_NoCC,IND,GRO,2090,14110.316626175027
SSP2_500C_NoCC,IND,GRO,2100,14293.308779324427
SSP2_500C_NoCC,IND,OL,2005,5740.687405017012
SSP2_500C_NoCC,IND,OL,2010,5740.687405017012
SSP2_500C_NoCC,IND,OL,2015,5740.687405017012
SSP2_500C_NoCC,IND,OL,2020,5740.687405017012
SSP2_500C_NoCC,IND,OL,2025,5740.687405017012
SSP2_500C_NoCC,IND,OL,2030,5740.687405017012
SSP2_500C_NoCC,IND,OL,2035,5740.687405017012
SSP2_500C_NoCC,IND,OL,2040,5740.687405017012
SSP2_500C_NoCC,IND,OL,2045,5740.687405017012
SSP2_500C_NoCC,IND,OL,2050,5740.687405017012
SSP2_500C_NoCC,IND,OL,2060,5740.687405017012
SSP2_500C_NoCC,IND,OL,2070,5740.687405017012
SSP2_500C_NoCC,IND,OL,2080,5740.687405017012
SSP2_500C_NoCC,IND,OL,2090,5740.687405017012
SSP2_500C_NoCC,IND,OL,2100,5740.687405017012
SSP2_500C_NoCC,IND,OTH_A,2005,32904.64949928932
SSP2_500C_NoCC,IND,OTH_A,2010,37499.09604215666
SSP2_500C_NoCC,IND,OTH_A,2015,38617.97228209715
SSP2_500C_NoCC,IND,OTH_A,2020,39389.777665851136
SSP2_500C_NoCC,IND,OTH_A,2025,40838.97782930266
SSP2_500C_NoCC,IND,OTH_A,2030,41151.86371820507
SSP2_500C_NoCC,IND,OTH_A,2035,41271.058399622874
SSP2_500C_NoCC,IND,OTH_A,2040,41860.23499775451
SSP2_500C_NoCC,IND,OTH_A,2045,42482.8305560602
SSP2_500C_NoCC,IND,OTH_A,2050,42610.1564823604
SSP2_500C_NoCC,IND,OTH_A,2060,44406.83438950448
SSP2_500C_NoCC,IND,OTH_A,2070,45884.240161576774
SSP2_500C_NoCC,IND,OTH_A,2080,43052.59999440882
SSP2_500C_NoCC,IND,OTH_A,2090,39908.82513760221
SSP2_500C_NoCC,IND,OTH_A,2100,37172.5327526244
SSP2_500C_NoCC,IND,PAS,2005,10524.52094727427
SSP2_500C_NoCC,IND,PAS,2010,10524.52094727427
SSP2_500C_NoCC,IND,PAS,2015,10432.334089296195
SSP2_500C_NoCC,IND,PAS,2020,11114.807181493754
SSP2_500C_NoCC,IND,PAS,2025,4693.616375635995
SSP2_500C_NoCC,IND,PAS,2030,6613.375728813511
SSP2_500C_NoCC,IND,PAS,2035,7803.13586123616
SSP2_500C_NoCC,IND,PAS,2040,8716.122799852381
SSP2_500C_NoCC,IND,PAS,2045,9081.615876580223
SSP2_500C_NoCC,IND,PAS,2050,8057.123029480225
SSP2_500C_NoCC,IND,PAS,2060,7870.449909832114
SSP2_500C_NoCC,IND,PAS,2070,7718.069399877638
SSP2_500C_NoCC,IND,PAS,2080,7670.537046734495
SSP2_500C_NoCC,IND,PAS,2090,7551.381283149024
SSP2_500C_NoCC,IND,PAS,2100,7504.093548765639
SSP2_500C_NoCC,IND,PDR,2005,27629.87386296609
SSP2_500C_NoCC,IND,PDR,2010,25309.61517737452
SSP2_500C_NoCC,IND,PDR,2015,25353.554113100297
SSP2_500C_NoCC,IND,PDR,2020,26547.711996852384
SSP2_500C_NoCC,IND,PDR,2025,27848.60811491856
SSP2_500C_NoCC,IND,PDR,2030,28011.402690132425
SSP2_500C_NoCC,IND,PDR,2035,28138.919476081912
SSP2_500C_NoCC,IND,PDR,2040,28685.703270423022
SSP2_500C_NoCC,IND,PDR,2045,29791.442334220712
SSP2_500C_NoCC,IND,PDR,2050,31033.542031825345
SSP2_500C_NoCC,IND,PDR,2060,33132.44310257849
SSP2_500C_NoCC,IND,PDR,2070,32975.134387166996
SSP2_500C_NoCC,IND,PDR,2080,31936.74769054837
SSP2_500C_NoCC,IND,PDR,2090,31574.878466610277
SSP2_500C_NoCC,IND,PDR,2100,31344.39861570255
SSP2_500C_NoCC,IND,SL,2005,1971.1730133927865
SSP2_500C_NoCC,IND,SL,2010,2153.5303626925784
SSP2_500C_NoCC,IND,SL,2015,2452.037535072839
SSP2_500C_NoCC,IND,SL,2020,2452.037535072839
SSP2_500C_NoCC,IND,SL,2025,2452.037535072839
SSP2_500C_NoCC,IND,SL,2030,2452.037535072839
SSP2_500C_NoCC,IND,SL,2035,2452.037535072839
SSP2_500C_NoCC,IND,SL,2040,2452.037535072839
SSP2_500C_NoCC,IND,SL,2045,2452.037535072839
SSP2_500C_NoCC,IND,SL,2050,2452.037535072839
SSP2_500C_NoCC,IND,SL,2060,2452.037535072839
SSP2_500C_NoCC,IND,SL,2070,2452.037535072839
SSP2_500C_NoCC,IND,SL,2080,2452.037535072839
SSP2_500C_NoCC,IND,SL,2090,2452.037535072839
SSP2_500C_NoCC,IND,SL,2100,2452.037535072839
SSP2_500C_NoCC,JPN,wht,2005,297.9629054809177
SSP2_500C_NoCC,JPN,wht,2010,293.8476827601612
SSP2_500C_NoCC,JPN,wht,2015,304.7103605831716
SSP2_500C_NoCC,JPN,wht,2020,290.8617027438667
SSP2_500C_NoCC,JPN,wht,2025,282.4119557032636
SSP2_500C_NoCC,JPN,wht,2030,263.25287196391025
SSP2_500C_NoCC,JPN,wht,2035,234.271641607542
SSP2_500C_NoCC,JPN,wht,2040,210.96308497076566
SSP2_500C_NoCC,JPN,wht,2045,208.5619237128714
SSP2_500C_NoCC,JPN,wht,2050,222.662511170518
SSP2_500C_NoCC,JPN,wht,2060,263.8270507000897
SSP2_500C_NoCC,JPN,wht,2070,287.78635281437914
SSP2_500C_NoCC,JPN,wht,2080,273.8975113735365
SSP2_500C_NoCC,JPN,wht,2090,261.3743725168574
SSP2_500C_NoCC,JPN,wht,2100,244.48465550215923
SSP2_500C_NoCC,JPN,frs,2005,27650.639890566974
SSP2_500C_NoCC,JPN,frs,2010,27711.78448180973
SSP2_500C_NoCC,JPN,frs,2015,27766.376849985492
SSP2_500C_NoCC,JPN,frs,2020,27777.76798806644
SSP2_500C_NoCC,JPN,frs,2025,27312.818838553198
SSP2_500C_NoCC,JPN,frs,2030,27444.015833848152
SSP2_500C_NoCC,JPN,frs,2035,27533.689341816505
SSP2_500C_NoCC,JPN,frs,2040,27682.548718809547
SSP2_500C_NoCC,JPN,frs,2045,27933.34187555219
SSP2_500C_NoCC,JPN,frs,2050,28008.122455906512
SSP2_500C_NoCC,JPN,frs,2060,27368.29992370811
SSP2_500C_NoCC,JPN,frs,2070,26950.711207299544
SSP2_500C_NoCC,JPN,frs,2080,26672.984094417923
SSP2_500C_NoCC,JPN,frs,2090,26609.857921044742
SSP2_500C_NoCC,JPN,frs,2100,26715.23020708642
SSP2_500C_NoCC,JPN,OSD,2005,200.64144393920782
SSP2_500C_NoCC,JPN,OSD,2010,208.30665532752147
SSP2_500C_NoCC,JPN,OSD,2015,214.99167680080384
SSP2_500C_NoCC,JPN,OSD,2020,213.07811313974454
SSP2_500C_NoCC,JPN,OSD,2025,198.95180432225615
