scenario,basin,type,year,value
SSP2_500C_NoCC,BFA_AFWC,PAS,2060,38.462795732247386
SSP2_500C_NoCC,BFA_AFWC,PAS,2070,33.50855296953435
SSP2_500C_NoCC,BFA_AFWC,PAS,2080,30.36782057618403
SSP2_500C_NoCC,BFA_AFWC,PAS,2090,27.672166179019293
SSP2_500C_NoCC,BFA_AFWC,PAS,2100,28.20743788217458
SSP2_500C_NoCC,BFA_AFWC,PDR,2005,15.297541655616003
SSP2_500C_NoCC,BFA_AFWC,PDR,2010,35.4768211766295
SSP2_500C_NoCC,BFA_AFWC,PDR,2015,41.49882096310152
SSP2_500C_NoCC,BFA_AFWC,PDR,2020,42.44546030953994
SSP2_500C_NoCC,BFA_AFWC,PDR,2025,20.848554426368185
SSP2_500C_NoCC,BFA_AFWC,PDR,2030,8.930808884784879
SSP2_500C_NoCC,BFA_AFWC,PDR,2035,3.0315439975522236
SSP2_500C_NoCC,BFA_AFWC,PDR,2040,1.9268626705369933
SSP2_500C_NoCC,BFA_AFWC,PDR,2045,2.064759433753835
SSP2_500C_NoCC,BFA_AFWC,PDR,2050,2.1164909743983342
SSP2_500C_NoCC,BFA_AFWC,PDR,2060,2.132984994607641
SSP2_500C_NoCC,BFA_AFWC,PDR,2070,2.4021723732221516
SSP2_500C_NoCC,BFA_AFWC,PDR,2080,2.7862015038479244
SSP2_500C_NoCC,BFA_AFWC,PDR,2090,3.108528578942292
SSP2_500C_NoCC,BFA_AFWC,PDR,2100,3.367003522599445
SSP2_500C_NoCC,BFA_AFWC,SL,2005,1.8210332030586653
SSP2_500C_NoCC,BFA_AFWC,SL,2010,2.650607001408437
SSP2_500C_NoCC,BFA_AFWC,SL,2015,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2020,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2025,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2030,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2035,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2040,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2045,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2050,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2060,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2070,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2080,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2090,3.4910566246600316
SSP2_500C_NoCC,BFA_AFWC,SL,2100,3.4910566246600316
SSP2_500C_NoCC,BFA_NIGE,frs,2005,2129.443103588512
SSP2_500C_NoCC,BFA_NIGE,frs,2010,2111.0848209668693
SSP2_500C_NoCC,BFA_NIGE,frs,2015,2019.6769538936092
SSP2_500C_NoCC,BFA_NIGE,frs,2020,1980.8412522679685
SSP2_500C_NoCC,BFA_NIGE,frs,2025,2628.218335405296
SSP2_500C_NoCC,BFA_NIGE,frs,2030,2619.487803908097
SSP2_500C_NoCC,BFA_NIGE,frs,2035,2622.378977954772
SSP2_500C_NoCC,BFA_NIGE,frs,2040,2610.4258143430284
SSP2_500C_NoCC,BFA_NIGE,frs,2045,2606.467556004508
SSP2_500C_NoCC,BFA_NIGE,frs,2050,2601.4003918910976
SSP2_500C_NoCC,BFA_NIGE,frs,2060,2308.5881941057787
SSP2_500C_NoCC,BFA_NIGE,frs,2070,2224.8279689691917
SSP2_500C_NoCC,BFA_NIGE,frs,2080,2230.528365098156
SSP2_500C_NoCC,BFA_NIGE,frs,2090,2226.9435196335417
SSP2_500C_NoCC,BFA_NIGE,frs,2100,2214.6145592384714
SSP2_500C_NoCC,BFA_NIGE,OSD,2005,132.40604887547065
SSP2_500C_NoCC,BFA_NIGE,OSD,2010,129.3320409475211
SSP2_500C_NoCC,BFA_NIGE,OSD,2015,194.97478412520223
SSP2_500C_NoCC,BFA_NIGE,OSD,2020,196.44678508840963
SSP2_500C_NoCC,BFA_NIGE,OSD,2025,212.83223363099447
SSP2_500C_NoCC,BFA_NIGE,OSD,2030,233.31227285524747
SSP2_500C_NoCC,BFA_NIGE,OSD,2035,259.0595345964009
SSP2_500C_NoCC,BFA_NIGE,OSD,2040,287.6063005858869
SSP2_500C_NoCC,BFA_NIGE,OSD,2045,323.9439385272953
SSP2_500C_NoCC,BFA_NIGE,OSD,2050,377.00261687381305
SSP2_500C_NoCC,BFA_NIGE,OSD,2060,583.861831607131
SSP2_500C_NoCC,BFA_NIGE,OSD,2070,693.3036606802706
SSP2_500C_NoCC,BFA_NIGE,OSD,2080,781.6999730774493
SSP2_500C_NoCC,BFA_NIGE,OSD,2090,827.8438302035221
SSP2_500C_NoCC,BFA_NIGE,OSD,2100,898.7584065607734
SSP2_500C_NoCC,BFA_NIGE,BIO,2025,1.8682881573757886
SSP2_500C_NoCC,BFA_NIGE,BIO,2030,4.581936284418018
SSP2_500C_NoCC,BFA_NIGE,BIO,2035,14.510879767852462
SSP2_500C_NoCC,BFA_NIGE,BIO,2040,41.25298176312337
SSP2_500C_NoCC,BFA_NIGE,BIO,2045,42.492500026630374
SSP2_500C_NoCC,BFA_NIGE,BIO,2050,82.33575727409087
SSP2_500C_NoCC,BFA_NIGE,BIO,2060,1097.5431819468042
SSP2_500C_NoCC,BFA_NIGE,BIO,2070,1413.2735992264672
SSP2_500C_NoCC,BFA_NIGE,BIO,2080,1314.5045652508772
SSP2_500C_NoCC,BFA_NIGE,BIO,2090,1285.9512590977836
SSP2_500C_NoCC,BFA_NIGE,BIO,2100,1270.4710034285918
SSP2_500C_NoCC,BFA_NIGE,C_B,2005,0.2799364298612816
SSP2_500C_NoCC,BFA_NIGE,C_B,2010,0.289180299927718
SSP2_500C_NoCC,BFA_NIGE,C_B,2015,0.2972842648676159
SSP2_500C_NoCC,BFA_NIGE,C_B,2020,0.306812562925688
SSP2_500C_NoCC,BFA_NIGE,C_B,2025,0.3276242556493471
SSP2_500C_NoCC,BFA_NIGE,C_B,2030,0.3550901401221715
SSP2_500C_NoCC,BFA_NIGE,C_B,2035,0.3862508371709399
SSP2_500C_NoCC,BFA_NIGE,C_B,2040,0.4161697103542786
SSP2_500C_NoCC,BFA_NIGE,C_B,2045,0.4535195654051494
SSP2_500C_NoCC,BFA_NIGE,C_B,2050,0.5136953777874882
SSP2_500C_NoCC,BFA_NIGE,C_B,2060,0.9346245130668221
SSP2_500C_NoCC,BFA_NIGE,C_B,2070,1.2431454776923299
SSP2_500C_NoCC,BFA_NIGE,C_B,2080,1.1528318799336534
SSP2_500C_NoCC,BFA_NIGE,C_B,2090,1.1538268691787368
SSP2_500C_NoCC,BFA_NIGE,C_B,2100,1.2198978629820223
SSP2_500C_NoCC,BFA_NIGE,CL,2005,1026.4463293875044
SSP2_500C_NoCC,BFA_NIGE,CL,2010,1197.959119400097
SSP2_500C_NoCC,BFA_NIGE,CL,2015,1237.1038030539917
SSP2_500C_NoCC,BFA_NIGE,CL,2020,1233.5850611884114
SSP2_500C_NoCC,BFA_NIGE,CL,2025,1234.1415831897998
SSP2_500C_NoCC,BFA_NIGE,CL,2030,1234.29337068263
SSP2_500C_NoCC,BFA_NIGE,CL,2035,1231.0443662810808
SSP2_500C_NoCC,BFA_NIGE,CL,2040,1261.9762446955472
SSP2_500C_NoCC,BFA_NIGE,CL,2045,1278.547873438135
SSP2_500C_NoCC,BFA_NIGE,CL,2050,1318.8317575768813
SSP2_500C_NoCC,BFA_NIGE,CL,2060,2347.516078491466
SSP2_500C_NoCC,BFA_NIGE,CL,2070,2629.4121278083753
SSP2_500C_NoCC,BFA_NIGE,CL,2080,2599.326336278613
SSP2_500C_NoCC,BFA_NIGE,CL,2090,2605.3899681337025
SSP2_500C_NoCC,BFA_NIGE,CL,2100,2644.8601819862233
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2005,87.78001563542304
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2010,97.35430048161652
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2015,106.92856813768425
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2020,105.76451840842459
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2025,121.31478078965529
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2030,121.12915269306346
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2035,121.02706517175781
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2040,122.33077144742961
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2045,123.07260436995024
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2050,124.95108220355095
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2060,157.7533656123799
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2070,163.73960972862372
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2080,163.02794142106043
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2090,163.08144114223305
SSP2_500C_NoCC,BFA_NIGE,CROP_FLW,2100,163.82747716830687
SSP2_500C_NoCC,BFA_NIGE,GL,2005,5134.8362194361025
SSP2_500C_NoCC,BFA_NIGE,GL,2010,4654.213473954432
SSP2_500C_NoCC,BFA_NIGE,GL,2015,4695.558393048314
SSP2_500C_NoCC,BFA_NIGE,GL,2020,4605.269050306326
SSP2_500C_NoCC,BFA_NIGE,GL,2025,6110.359698755023
SSP2_500C_NoCC,BFA_NIGE,GL,2030,6090.062036612359
SSP2_500C_NoCC,BFA_NIGE,GL,2035,6096.783743534083
SSP2_500C_NoCC,BFA_NIGE,GL,2040,6068.993765729766
SSP2_500C_NoCC,BFA_NIGE,GL,2045,6059.791188492119
SSP2_500C_NoCC,BFA_NIGE,GL,2050,6048.010509935675
SSP2_500C_NoCC,BFA_NIGE,GL,2060,5367.24977231019
SSP2_500C_NoCC,BFA_NIGE,GL,2070,5172.515150327511
SSP2_500C_NoCC,BFA_NIGE,GL,2080,5185.768033584647
SSP2_500C_NoCC,BFA_NIGE,GL,2090,5177.433606053261
SSP2_500C_NoCC,BFA_NIGE,GL,2100,5148.769936178058
SSP2_500C_NoCC,BFA_NIGE,GRO,2005,600.2364333915648
SSP2_500C_NoCC,BFA_NIGE,GRO,2010,706.4553421816827
SSP2_500C_NoCC,BFA_NIGE,GRO,2015,632.1145334519811
SSP2_500C_NoCC,BFA_NIGE,GRO,2020,609.2624627866131
SSP2_500C_NoCC,BFA_NIGE,GRO,2025,596.2394076089215
SSP2_500C_NoCC,BFA_NIGE,GRO,2030,583.0113236163588
SSP2_500C_NoCC,BFA_NIGE,GRO,2035,550.7294186129287
SSP2_500C_NoCC,BFA_NIGE,GRO,2040,520.1210677608485
SSP2_500C_NoCC,BFA_NIGE,GRO,2045,481.70681695813363
SSP2_500C_NoCC,BFA_NIGE,GRO,2050,411.27103613712046
SSP2_500C_NoCC,BFA_NIGE,GRO,2060,169.52765949602065
SSP2_500C_NoCC,BFA_NIGE,GRO,2070,25.278971472967996
SSP2_500C_NoCC,BFA_NIGE,GRO,2080,9.656482211653483
SSP2_500C_NoCC,BFA_NIGE,GRO,2090,7.485026567861749
SSP2_500C_NoCC,BFA_NIGE,GRO,2100,6.79084931509194
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2005,202.9804353528488
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2010,258.1194632862829
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2015,295.2919828309411
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2020,314.1374060081307
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2025,297.76440443790625
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2030,290.2807139912571
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2035,284.7813915289691
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2040,289.8999117506231
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2045,306.50439430336576
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2050,322.3734485246806
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2060,337.4992921545205
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2070,332.12740576243516
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2080,328.7727825604582
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2090,319.3077441689492
SSP2_500C_NoCC,BFA_NIGE,OTH_A,2100,303.18143020635733
SSP2_500C_NoCC,BFA_NIGE,PAS,2005,2350.748895662995
SSP2_500C_NoCC,BFA_NIGE,PAS,2010,2350.748895662995
SSP2_500C_NoCC,BFA_NIGE,PAS,2015,2338.123135521625
SSP2_500C_NoCC,BFA_NIGE,PAS,2020,2470.766921754831
SSP2_500C_NoCC,BFA_NIGE,PAS,2025,317.7426681674229
SSP2_500C_NoCC,BFA_NIGE,PAS,2030,346.6190743144509
SSP2_500C_NoCC,BFA_NIGE,PAS,2035,340.25519774760625
SSP2_500C_NoCC,BFA_NIGE,PAS,2040,349.0664607492026
SSP2_500C_NoCC,BFA_NIGE,PAS,2045,345.6556675827788
SSP2_500C_NoCC,BFA_NIGE,PAS,2050,322.2196261138875
SSP2_500C_NoCC,BFA_NIGE,PAS,2060,267.1082406100949
SSP2_500C_NoCC,BFA_NIGE,PAS,2070,263.7070384124622
SSP2_500C_NoCC,BFA_NIGE,PAS,2080,274.8395505561261
SSP2_500C_NoCC,BFA_NIGE,PAS,2090,280.69519169703403
SSP2_500C_NoCC,BFA_NIGE,PAS,2100,282.21760811478754
SSP2_500C_NoCC,BFA_NIGE,PDR,2005,2.76345970233585
SSP2_500C_NoCC,BFA_NIGE,PDR,2010,6.408792203066101
SSP2_500C_NoCC,BFA_NIGE,PDR,2015,7.49665024331591
SSP2_500C_NoCC,BFA_NIGE,PDR,2020,7.6670763339074615
SSP2_500C_NoCC,BFA_NIGE,PDR,2025,3.7948443092973707
SSP2_500C_NoCC,BFA_NIGE,PDR,2030,1.6228811021622136
SSP2_500C_NoCC,BFA_NIGE,PDR,2035,0.5498257660010817
SSP2_500C_NoCC,BFA_NIGE,PDR,2040,0.34904167728129243
SSP2_500C_NoCC,BFA_NIGE,PDR,2045,0.3740996873542465
SSP2_500C_NoCC,BFA_NIGE,PDR,2050,0.3841211858380348
SSP2_500C_NoCC,BFA_NIGE,PDR,2060,0.3961231615432273
SSP2_500C_NoCC,BFA_NIGE,PDR,2070,0.44573545991786145
SSP2_500C_NoCC,BFA_NIGE,PDR,2080,0.511759877181292
SSP2_500C_NoCC,BFA_NIGE,PDR,2090,0.5668400841735266
SSP2_500C_NoCC,BFA_NIGE,PDR,2100,0.6111174441197649
SSP2_500C_NoCC,BFA_NIGE,SL,2005,9.547470783869228
SSP2_500C_NoCC,BFA_NIGE,SL,2010,13.350834061178883
SSP2_500C_NoCC,BFA_NIGE,SL,2015,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2020,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2025,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2030,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2035,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2040,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2045,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2050,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2060,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2070,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2080,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2090,17.80717155361142
SSP2_500C_NoCC,BFA_NIGE,SL,2100,17.80717155361142
SSP2_500C_NoCC,BFA_VOLT,frs,2005,4340.791437361671
SSP2_500C_NoCC,BFA_VOLT,frs,2010,4115.673835831546
SSP2_500C_NoCC,BFA_VOLT,frs,2015,3977.5059590145065
SSP2_500C_NoCC,BFA_VOLT,frs,2020,3918.8209918196376
SSP2_500C_NoCC,BFA_VOLT,frs,2025,4933.419954546229
SSP2_500C_NoCC,BFA_VOLT,frs,2030,4915.346753548672
SSP2_500C_NoCC,BFA_VOLT,frs,2035,4905.945625599605
SSP2_500C_NoCC,BFA_VOLT,frs,2040,4855.327635233651
SSP2_500C_NoCC,BFA_VOLT,frs,2045,4817.580325783021
SSP2_500C_NoCC,BFA_VOLT,frs,2050,4762.307143184774
SSP2_500C_NoCC,BFA_VOLT,frs,2060,3773.193749372746
SSP2_500C_NoCC,BFA_VOLT,frs,2070,3489.9608421355765
SSP2_500C_NoCC,BFA_VOLT,frs,2080,3541.528957763152
SSP2_500C_NoCC,BFA_VOLT,frs,2090,3591.3584093656273
SSP2_500C_NoCC,BFA_VOLT,frs,2100,3607.6745716904916
SSP2_500C_NoCC,BFA_VOLT,OSD,2005,579.0227800278667
SSP2_500C_NoCC,BFA_VOLT,OSD,2010,565.579884998629
SSP2_500C_NoCC,BFA_VOLT,OSD,2015,852.6411181994106
SSP2_500C_NoCC,BFA_VOLT,OSD,2020,859.8458965814165
SSP2_500C_NoCC,BFA_VOLT,OSD,2025,924.2499886670258
SSP2_500C_NoCC,BFA_VOLT,OSD,2030,1009.9386698253909
SSP2_500C_NoCC,BFA_VOLT,OSD,2035,1123.7783948321626
SSP2_500C_NoCC,BFA_VOLT,OSD,2040,1254.3799622451322
SSP2_500C_NoCC,BFA_VOLT,OSD,2045,1418.1360854270679
SSP2_500C_NoCC,BFA_VOLT,OSD,2050,1654.984697400474
SSP2_500C_NoCC,BFA_VOLT,OSD,2060,2651.0524051201246
SSP2_500C_NoCC,BFA_VOLT,OSD,2070,3195.556767309002
SSP2_500C_NoCC,BFA_VOLT,OSD,2080,3515.6080971063902
SSP2_500C_NoCC,BFA_VOLT,OSD,2090,3596.4283914318517
SSP2_500C_NoCC,BFA_VOLT,OSD,2100,3779.9209069700473
SSP2_500C_NoCC,BFA_VOLT,BIO,2025,4.96325379353736
SSP2_500C_NoCC,BFA_VOLT,BIO,2030,12.269323119083774
SSP2_500C_NoCC,BFA_VOLT,BIO,2035,39.32286543666743
SSP2_500C_NoCC,BFA_VOLT,BIO,2040,112.80177134933953
SSP2_500C_NoCC,BFA_VOLT,BIO,2045,115.79399217507974
SSP2_500C_NoCC,BFA_VOLT,BIO,2050,225.30051508531358
SSP2_500C_NoCC,BFA_VOLT,BIO,2060,3153.6903722657057
SSP2_500C_NoCC,BFA_VOLT,BIO,2070,4026.211044333298
SSP2_500C_NoCC,BFA_VOLT,BIO,2080,3597.3425446838664
SSP2_500C_NoCC,BFA_VOLT,BIO,2090,3404.5648044510253
SSP2_500C_NoCC,BFA_VOLT,BIO,2100,3252.03992793085
SSP2_500C_NoCC,BFA_VOLT,C_B,2005,1.5630857516908994
SSP2_500C_NoCC,BFA_VOLT,C_B,2010,3.9671829511668255
SSP2_500C_NoCC,BFA_VOLT,C_B,2015,1.659951150269991
SSP2_500C_NoCC,BFA_VOLT,C_B,2020,1.715693755790024
SSP2_500C_NoCC,BFA_VOLT,C_B,2025,1.8164654640038755
SSP2_500C_NoCC,BFA_VOLT,C_B,2030,1.9614348301657596
SSP2_500C_NoCC,BFA_VOLT,C_B,2035,2.1367105557886052
SSP2_500C_NoCC,BFA_VOLT,C_B,2040,2.3123254227358867
SSP2_500C_NoCC,BFA_VOLT,C_B,2045,2.526269999465863
SSP2_500C_NoCC,BFA_VOLT,C_B,2050,2.8868691052716953
SSP2_500C_NoCC,BFA_VOLT,C_B,2060,5.3255799960063195
SSP2_500C_NoCC,BFA_VOLT,C_B,2070,6.9204286999705955
SSP2_500C_NoCC,BFA_VOLT,C_B,2080,6.051186880044618
SSP2_500C_NoCC,BFA_VOLT,C_B,2090,5.678124470216728
SSP2_500C_NoCC,BFA_VOLT,C_B,2100,5.610475675788626
SSP2_500C_NoCC,BFA_VOLT,CL,2005,3339.241206022479
SSP2_500C_NoCC,BFA_VOLT,CL,2010,3908.588016234619
SSP2_500C_NoCC,BFA_VOLT,CL,2015,4207.701494137998
SSP2_500C_NoCC,BFA_VOLT,CL,2020,4199.771567015122
SSP2_500C_NoCC,BFA_VOLT,CL,2025,4175.933249174711
SSP2_500C_NoCC,BFA_VOLT,CL,2030,4190.897380021038
SSP2_500C_NoCC,BFA_VOLT,CL,2035,4224.5033457117615
SSP2_500C_NoCC,BFA_VOLT,CL,2040,4375.68441671991
SSP2_500C_NoCC,BFA_VOLT,CL,2045,4502.2390696340435
SSP2_500C_NoCC,BFA_VOLT,CL,2050,4716.787480804979
SSP2_500C_NoCC,BFA_VOLT,CL,2060,8084.289539052613
SSP2_500C_NoCC,BFA_VOLT,CL,2070,9037.640280282612
SSP2_500C_NoCC,BFA_VOLT,CL,2080,8861.882167729795
SSP2_500C_NoCC,BFA_VOLT,CL,2090,8702.872051508484
SSP2_500C_NoCC,BFA_VOLT,CL,2100,8663.767381909642
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2005,307.71838854628925
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2010,341.2816487374267
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2015,374.8448491204386
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2020,371.78305679961045
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2025,414.2750975035812
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2030,414.3193109068188
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2035,415.66497583213555
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2040,421.2303120815107
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2045,425.89955087933
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2050,433.84518403948397
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2060,506.8890527124049
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2070,514.3766867731142
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2080,513.3279551711946
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2090,512.4664045551276
SSP2_500C_NoCC,BFA_VOLT,CROP_FLW,2100,512.5273055691564
SSP2_500C_NoCC,BFA_VOLT,GL,2005,9951.65362512154
SSP2_500C_NoCC,BFA_VOLT,GL,2010,9073.64044821083
SSP2_500C_NoCC,BFA_VOLT,GL,2015,9247.326139581266
SSP2_500C_NoCC,BFA_VOLT,GL,2020,9110.889126856864
SSP2_500C_NoCC,BFA_VOLT,GL,2025,11469.736003741964
SSP2_500C_NoCC,BFA_VOLT,GL,2030,11427.717516344752
SSP2_500C_NoCC,BFA_VOLT,GL,2035,11405.86078071201
SSP2_500C_NoCC,BFA_VOLT,GL,2040,11288.178728122322
SSP2_500C_NoCC,BFA_VOLT,GL,2045,11200.419794518242
SSP2_500C_NoCC,BFA_VOLT,GL,2050,11071.914859129027
SSP2_500C_NoCC,BFA_VOLT,GL,2060,8772.319525807747
SSP2_500C_NoCC,BFA_VOLT,GL,2070,8113.829735051565
SSP2_500C_NoCC,BFA_VOLT,GL,2080,8233.720739244442
SSP2_500C_NoCC,BFA_VOLT,GL,2090,8349.569513595407
SSP2_500C_NoCC,BFA_VOLT,GL,2100,8387.503051827704
SSP2_500C_NoCC,BFA_VOLT,GRO,2005,1792.1181585724719
SSP2_500C_NoCC,BFA_VOLT,GRO,2010,2123.365124073565
SSP2_500C_NoCC,BFA_VOLT,GRO,2015,1907.9769630443275
SSP2_500C_NoCC,BFA_VOLT,GRO,2020,1844.628336494516
SSP2_500C_NoCC,BFA_VOLT,GRO,2025,1795.3214834159369
SSP2_500C_NoCC,BFA_VOLT,GRO,2030,1755.2862297497431
SSP2_500C_NoCC,BFA_VOLT,GRO,2035,1664.914456425636
SSP2_500C_NoCC,BFA_VOLT,GRO,2040,1583.5007403749926
SSP2_500C_NoCC,BFA_VOLT,GRO,2045,1477.8673571280767
SSP2_500C_NoCC,BFA_VOLT,GRO,2050,1275.7691867718113
SSP2_500C_NoCC,BFA_VOLT,GRO,2060,553.8127254389237
SSP2_500C_NoCC,BFA_VOLT,GRO,2070,88.55180051028485
SSP2_500C_NoCC,BFA_VOLT,GRO,2080,35.51790942436287
SSP2_500C_NoCC,BFA_VOLT,GRO,2090,27.9524527326371
SSP2_500C_NoCC,BFA_VOLT,GRO,2100,25.268388714792522
SSP2_500C_NoCC,BFA_VOLT,OL,2005,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2010,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2015,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2020,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2025,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2030,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2035,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2040,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2045,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2050,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2060,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2070,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2080,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2090,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OL,2100,11.284097025769848
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2005,635.5508724367701
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2010,820.4330959774064
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2015,1007.4579298124877
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2020,1057.3178778401834
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2025,1003.6218680315455
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2030,983.6251942326268
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2035,974.1305301846794
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2040,998.5812560983994
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2045,1058.9470208532796
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2050,1120.8669962125146
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2060,1210.4612306860408
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2070,1202.722492984368
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2080,1190.2539266657575
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2090,1151.605610669028
SSP2_500C_NoCC,BFA_VOLT,OTH_A,2100,1083.9126677606612
SSP2_500C_NoCC,BFA_VOLT,PAS,2005,3584.8475571288627
SSP2_500C_NoCC,BFA_VOLT,PAS,2010,3584.8475571288627
SSP2_500C_NoCC,BFA_VOLT,PAS,2015,3584.115106718446
SSP2_500C_NoCC,BFA_VOLT,PAS,2020,3787.1670137605915
SSP2_500C_NoCC,BFA_VOLT,PAS,2025,437.5594919893155
SSP2_500C_NoCC,BFA_VOLT,PAS,2030,482.68704953774716
SSP2_500C_NoCC,BFA_VOLT,PAS,2035,480.3389474288371
SSP2_500C_NoCC,BFA_VOLT,PAS,2040,497.45791937634084
SSP2_500C_NoCC,BFA_VOLT,PAS,2045,496.40950951692236
SSP2_500C_NoCC,BFA_VOLT,PAS,2050,465.63921633344256
SSP2_500C_NoCC,BFA_VOLT,PAS,2060,386.8458852191208
SSP2_500C_NoCC,BFA_VOLT,PAS,2070,375.2178419824698
SSP2_500C_NoCC,BFA_VOLT,PAS,2080,379.5168347148287
SSP2_500C_NoCC,BFA_VOLT,PAS,2090,372.8487249827133
SSP2_500C_NoCC,BFA_VOLT,PAS,2100,357.7036940243765
SSP2_500C_NoCC,BFA_VOLT,PDR,2005,23.2679206873909
